chart_id,cancion_id,semana,posicion,streams_semana,semanas_en_chart
4310,1892,2022-07-09,49,383111,2
4311,967,2023-08-05,1,908340,24
4312,836,2022-11-05,35,132979,50
4313,1831,2022-10-22,11,94503,12
4314,777,2022-10-29,36,142299,12
4315,223,2022-12-31,22,658706,12
4316,298,2023-03-18,15,128469,24
4317,905,2023-03-25,30,244913,29
4318,1716,2023-07-22,27,1108803,8
4319,363,2022-12-03,17,125544,32
4320,1739,2022-11-05,41,425572,27
4321,1511,2023-10-14,3,402651,18
4322,1018,2022-10-29,23,67319,13
4323,438,2022-10-15,36,111318,45
4324,1076,2023-06-24,29,1551805,10
4325,969,2023-07-01,16,1672424,7
4326,352,2023-10-21,13,1088356,24
4327,741,2022-01-01,13,332694,48
4328,1520,2023-03-11,5,499399,5
4329,678,2022-08-20,13,919066,29
4330,1105,2023-05-27,17,613729,4
4331,343,2023-02-11,17,1177529,11
4332,459,2023-08-26,20,239709,17
4333,688,2023-02-18,40,539282,9
4334,853,2022-08-27,31,468553,1
4335,937,2023-07-15,21,2136528,7
4336,1155,2023-09-09,33,1102183,45
4337,1821,2023-12-16,24,140276,5
4338,1978,2022-08-06,5,80349,50
4339,573,2022-05-14,47,345659,16
4340,1262,2022-11-05,43,444296,3
4341,1550,2022-09-17,34,830005,48
4342,915,2022-04-30,50,137014,2
4343,95,2023-12-23,24,1312411,49
4344,50,2022-02-19,5,473832,15
4345,756,2023-04-01,14,974951,34
4346,1429,2023-02-04,45,955400,52
4347,1115,2022-01-29,3,1566867,38
4348,1530,2022-11-12,14,587548,37
4349,1974,2022-02-26,19,815833,11
4350,476,2022-02-19,19,908865,33
4351,1498,2023-05-13,9,365666,49
4352,321,2023-06-17,31,333063,15
4353,393,2023-09-16,7,1515116,1
4354,952,2023-10-14,27,84659,44
4355,1142,2022-12-17,32,1578210,13
4356,770,2022-06-25,18,481947,7
4357,512,2023-08-19,12,224552,20
4358,1720,2023-06-10,1,457321,50
4359,844,2022-08-20,20,557767,15
4360,1124,2022-04-09,44,108708,7
4361,152,2023-05-20,43,604216,49
4362,97,2023-05-20,17,1214356,24
4363,1189,2023-01-21,10,1825338,1
4364,383,2023-02-25,19,507881,17
4365,575,2022-09-24,20,248038,22
4366,437,2022-06-04,26,464451,5
4367,1543,2023-06-10,23,51425,31
4368,1005,2023-12-16,44,1308131,18
4369,1459,2023-09-30,35,817719,21
4370,1227,2022-04-02,46,141024,12
4371,1661,2022-08-06,6,519993,28
4372,766,2023-05-20,21,60408,24
4373,1510,2023-02-25,21,171699,5
4374,1986,2023-08-19,2,143172,42
4375,160,2022-12-24,27,134890,34
4376,1349,2022-05-21,14,451594,42
4377,1125,2022-11-12,40,1718077,45
4378,622,2022-01-29,25,119824,34
4379,1932,2022-05-07,9,1081059,26
4380,729,2023-08-19,13,92919,25
4381,1554,2023-01-28,25,93237,26
4382,912,2022-12-24,11,544534,29
4383,208,2022-12-17,40,477252,9
4384,500,2023-11-11,40,260971,40
4385,1386,2022-05-28,19,431129,35
4386,1170,2022-10-08,10,753077,41
4387,517,2023-06-03,3,792052,35
4388,1368,2023-01-07,7,56028,25
4389,1601,2022-07-16,40,90650,17
4390,1903,2023-07-08,23,51718,40
4391,1997,2023-03-04,42,57882,12
4392,1397,2023-05-06,18,965162,21
4393,1127,2023-11-04,7,93625,35
4394,1354,2022-03-19,6,670675,34
4395,1369,2022-02-19,34,2006832,22
4396,165,2022-04-09,34,909931,44
4397,1684,2022-06-25,31,84351,13
4398,1910,2022-05-21,39,1171588,13
4399,1867,2022-07-02,13,1637047,47
4400,1644,2022-11-19,36,662722,38
4401,841,2022-08-13,4,528961,18
4402,917,2023-04-01,27,510395,4
4403,1698,2022-05-28,38,908100,30
4404,642,2023-04-08,45,453104,45
4405,86,2023-08-05,42,253066,24
4406,267,2022-11-05,39,1810577,43
4407,751,2023-11-18,39,74835,52
4408,1018,2023-06-03,5,597332,40
4409,1425,2023-08-12,29,490494,15
4410,744,2023-09-02,14,559646,19
4411,987,2022-07-09,25,563899,23
4412,174,2023-01-28,9,115925,32
4413,1406,2022-07-02,43,121653,8
4414,1822,2022-01-08,2,84874,52
4415,591,2023-03-18,48,1443406,42
4416,1579,2023-06-03,1,520680,13
4417,98,2023-05-13,3,90122,4
4418,440,2023-04-15,8,334278,20
4419,57,2023-01-07,27,272614,31
4420,1529,2023-07-15,13,130203,36
4421,1522,2022-07-30,5,913036,26
4422,1811,2022-08-06,50,797176,20
4423,1032,2023-02-18,4,361880,45
4424,872,2023-09-02,24,419561,28
4425,1462,2022-04-09,45,336732,39
4426,1608,2022-03-19,15,450388,37
4427,231,2022-09-24,6,709436,7
4428,485,2023-10-21,9,1093617,17
4429,1632,2023-01-21,16,498636,44
4430,1278,2022-12-31,35,117221,28
4431,946,2022-10-01,20,789326,26
4432,185,2023-08-12,40,282829,7
4433,1413,2022-09-17,4,546961,2
4434,133,2022-08-20,50,160690,40
4435,394,2023-04-15,41,139210,2
4436,880,2023-06-10,46,77056,13
4437,130,2023-01-21,10,238771,47
4438,1224,2022-01-29,31,504587,49
4439,1074,2023-09-16,33,241931,31
4440,569,2022-06-25,37,187797,1
4441,650,2022-10-08,7,2685899,2
4442,1131,2023-04-15,5,3430403,44
4443,1678,2023-09-23,33,514368,33
4444,309,2022-04-30,14,245478,12
4445,1178,2023-10-14,1,1038907,26
4446,53,2022-12-17,50,717401,4
4447,825,2022-07-02,11,528475,48
4448,1120,2022-05-28,37,1244367,35
4449,58,2023-05-13,9,344675,22
4450,1755,2023-04-08,45,197491,16
4451,508,2022-07-02,44,1756305,22
4452,565,2022-03-05,13,1033929,20
4453,1978,2023-09-09,4,1265579,18
4454,798,2023-06-10,21,1301777,36
4455,894,2023-02-18,23,291129,4
4456,1013,2022-07-30,15,1035950,15
4457,859,2023-02-04,24,1150372,21
4458,178,2023-09-30,11,446579,31
4459,1802,2023-02-04,27,540758,35
4460,922,2022-05-14,14,480778,16
4461,947,2022-01-29,11,58078,37
4462,1077,2023-07-01,20,433432,51
4463,599,2023-07-01,4,69285,39
4464,24,2022-09-24,4,349895,44
4465,577,2023-02-11,34,73381,16
4466,1396,2023-02-04,15,353812,23
4467,1669,2022-02-12,50,231741,39
4468,824,2023-03-11,1,793444,6
4469,153,2023-07-22,14,376099,51
4470,743,2022-10-29,26,408817,43
4471,1931,2023-03-04,24,1220070,20
4472,1713,2022-11-26,26,379178,43
4473,1989,2023-09-23,25,135021,27
4474,354,2022-09-17,15,109717,29
4475,187,2023-07-29,29,232513,4
4476,147,2022-12-17,3,204198,35
4477,1033,2022-12-17,12,903236,4
4478,878,2023-08-19,16,761238,9
4479,338,2023-02-18,45,80206,4
4480,378,2023-10-07,36,162196,1
4481,268,2023-09-02,33,347851,43
4482,1280,2022-11-12,47,95618,46
4483,892,2022-05-21,8,140891,1
4484,1910,2022-04-16,26,1245409,27
4485,1604,2022-10-01,29,439566,7
4486,490,2022-04-23,50,846402,9
4487,1361,2023-09-23,35,250648,8
4488,674,2022-08-06,30,284833,18
4489,562,2022-05-14,50,1027206,48
4490,1812,2022-10-08,18,585276,45
4491,999,2022-10-15,1,617194,35
4492,1747,2022-11-05,2,559356,50
4493,1232,2022-10-15,42,439498,23
4494,909,2022-02-05,4,2412499,11
4495,322,2022-01-29,10,1173144,24
4496,807,2022-01-15,47,670497,7
4497,1259,2022-01-15,19,616846,51
4498,693,2023-02-11,15,94014,15
4499,292,2022-04-16,10,381972,25
4500,261,2022-04-30,21,392596,16
4501,980,2023-12-23,32,76668,36
4502,197,2023-04-29,12,754477,36
4503,336,2022-08-06,3,50984,41
4504,1452,2023-11-18,15,326874,34
4505,1166,2022-07-16,46,1217818,1
4506,276,2023-12-02,38,258029,13
4507,1016,2023-03-11,7,486911,10
4508,1270,2023-05-06,4,234051,37
4509,200,2022-12-24,26,148604,36
4510,151,2022-02-26,16,704701,3
4511,1800,2022-11-12,2,164436,46
4512,335,2023-01-21,27,87466,20
4513,567,2023-09-02,38,335579,26
4514,208,2022-12-10,15,667003,1
4515,1553,2023-03-11,48,483758,22
4516,1828,2023-07-08,23,190124,4
4517,1727,2022-02-12,2,901199,24
4518,1983,2022-02-12,48,101067,9
4519,1267,2022-08-06,14,604812,50
4520,800,2022-02-19,41,516563,37
4521,80,2022-07-09,37,1195931,43
4522,1577,2023-07-29,44,424252,41
4523,1655,2023-01-07,45,904585,14
4524,1614,2023-02-11,15,171224,25
4525,1208,2023-02-18,24,444075,6
4526,578,2023-05-13,46,430316,9
4527,414,2023-09-23,46,225014,32
4528,1970,2023-03-18,36,52549,1
4529,1981,2023-11-18,36,731776,39
4530,647,2023-09-09,47,302648,28
4531,833,2022-04-30,4,228404,10
4532,673,2022-01-22,10,157892,42
4533,588,2023-11-11,28,1004318,29
4534,628,2022-04-16,23,253139,2
4535,1882,2022-07-23,34,164047,42
4536,1334,2022-07-30,23,420597,15
4537,1328,2022-01-15,33,811285,42
4538,413,2023-10-14,45,511234,32
4539,1644,2023-05-13,17,1661858,10
4540,609,2023-01-21,3,1620599,1
4541,612,2023-11-18,15,1213297,50
4542,982,2023-06-24,4,466382,1
4543,256,2023-07-29,1,781092,22
4544,991,2022-05-07,14,220191,37
4545,704,2022-09-10,35,478257,51
4546,996,2022-04-30,34,84404,45
4547,1908,2023-08-26,19,202876,14
4548,428,2023-12-02,4,246774,40
4549,945,2023-05-13,5,274114,27
4550,283,2023-02-04,33,137782,15
4551,1120,2022-07-09,23,93467,37
4552,1290,2023-02-18,32,481814,13
4553,1889,2022-11-12,14,387970,11
4554,428,2022-12-31,33,489175,49
4555,332,2023-09-30,25,119231,12
4556,1355,2022-02-19,37,1525297,29
4557,1611,2023-11-11,32,316666,5
4558,1514,2022-01-01,5,348439,42
4559,542,2023-01-14,10,445894,40
4560,1940,2022-12-17,18,635795,28
4561,1826,2023-02-04,7,292951,39
4562,425,2023-10-21,19,127246,18
4563,737,2022-10-22,2,814207,44
4564,1761,2022-08-27,23,200929,37
4565,4,2023-12-23,48,342475,34
4566,1178,2022-09-17,15,550283,42
4567,57,2023-03-18,7,1731462,46
4568,231,2022-02-26,35,67080,17
4569,300,2022-05-14,45,415806,29
4570,1155,2022-04-16,13,1425406,4
4571,978,2023-09-30,45,197284,44
4572,1223,2023-06-10,7,109560,26
4573,606,2022-11-05,20,504210,42
4574,1323,2022-08-13,25,132551,24
4575,816,2022-03-12,19,1105451,34
4576,1456,2023-04-29,10,692179,24
4577,1244,2022-08-13,3,114498,16
4578,1336,2022-02-26,39,480721,27
4579,1337,2023-07-08,34,63744,5
4580,1810,2023-04-22,21,982713,37
4581,852,2022-08-06,27,164981,9
4582,1811,2023-05-27,8,708041,29
4583,8,2023-07-08,9,106205,35
4584,1482,2022-01-29,7,369731,8
4585,180,2022-08-20,39,1374167,27
4586,1521,2023-08-05,36,88698,6
4587,1871,2022-02-26,47,225042,39
4588,413,2023-10-07,14,813067,29
4589,1983,2023-06-10,34,361217,38
4590,1201,2023-09-23,23,575342,30
4591,85,2022-10-01,48,885678,25
4592,54,2022-10-08,42,816355,49
4593,1811,2023-04-08,6,301572,46
4594,874,2023-11-11,41,331606,30
4595,1937,2022-08-06,28,473288,45
4596,938,2023-06-24,34,115487,51
4597,661,2023-03-25,5,1068279,35
4598,741,2023-01-14,23,99073,26
4599,225,2022-02-12,36,152169,31
4600,202,2022-09-24,49,1498398,11
4601,211,2022-03-26,22,215530,4
4602,1348,2023-09-02,32,189999,37
4603,625,2022-03-12,40,326994,19
4604,360,2022-12-17,39,694195,6
4605,222,2023-06-03,13,278028,42
4606,1945,2022-01-01,31,1088620,9
4607,930,2023-10-21,22,130883,49
4608,186,2023-12-16,25,112749,49
4609,851,2022-10-15,1,90279,43
4610,1706,2022-01-08,41,227166,36
4611,977,2022-07-02,25,161294,33
4612,1671,2022-08-06,10,359326,20
4613,1227,2023-07-22,46,2774578,39
4614,432,2023-01-21,39,1064530,19
4615,454,2023-01-07,15,1176727,4
4616,1513,2022-08-27,7,938156,19
4617,1655,2022-04-30,34,208528,34
4618,1533,2022-10-01,16,178301,6
4619,1738,2022-10-08,40,708590,19
4620,335,2023-02-11,14,506854,27
4621,553,2022-12-24,22,165413,47
4622,1698,2023-08-12,13,1760777,2
4623,1393,2022-06-04,29,326007,47
4624,1704,2022-12-24,26,892148,36
4625,1103,2023-05-27,23,88336,4
4626,506,2022-06-04,6,67899,41
4627,209,2022-06-11,44,354224,46
4628,567,2022-07-09,33,113570,28
4629,486,2023-02-18,7,1987940,28
4630,1048,2022-01-15,32,885712,30
4631,1570,2023-05-20,8,352636,41
4632,1319,2022-11-12,47,1994039,33
4633,1797,2022-11-19,15,186084,10
4634,804,2022-04-16,22,618118,21
4635,869,2022-10-22,1,58842,49
4636,112,2023-01-07,34,282818,44
4637,546,2022-10-22,48,91324,9
4638,1484,2023-08-26,9,278937,50
4639,377,2022-07-30,5,289500,5
4640,246,2022-04-30,12,285138,52
4641,157,2022-03-19,17,317586,23
4642,706,2022-01-29,3,529668,24
4643,1675,2023-08-05,43,155006,51
4644,791,2022-07-09,31,183545,35
4645,1845,2023-11-18,19,568426,34
4646,343,2022-06-11,32,363901,1
4647,1822,2022-07-16,8,138320,15
4648,114,2022-12-24,22,823804,34
4649,1958,2022-06-04,1,1385964,18
4650,1686,2022-05-21,7,363057,39
4651,352,2022-08-27,5,525997,17
4652,1134,2022-09-10,45,894631,22
4653,1593,2023-05-13,4,1708686,26
4654,1151,2022-07-09,10,1789287,52
4655,870,2022-04-02,14,1330920,4
4656,57,2022-04-23,3,896440,10
4657,468,2022-11-26,21,327369,41
4658,420,2023-07-01,23,603789,43
4659,1995,2023-04-29,1,770736,3
4660,1551,2023-07-15,27,98201,35
4661,714,2023-07-29,12,111855,49
4662,209,2023-01-07,12,661067,20
4663,1902,2022-06-04,37,599677,8
4664,369,2022-05-07,11,864457,38
4665,414,2023-09-30,25,152025,5
4666,652,2022-04-16,15,1429776,1
4667,1704,2023-10-28,4,186137,50
4668,133,2023-06-10,18,122570,46
4669,1649,2022-05-21,45,246029,50
4670,1105,2023-08-12,24,876600,36
4671,889,2023-03-04,4,64322,33
4672,1485,2022-03-05,14,178628,39
4673,1799,2022-09-17,35,1607267,5
4674,449,2022-10-08,37,58578,17
4675,721,2023-03-18,13,213043,48
4676,439,2023-02-18,45,247093,44
4677,1642,2023-05-06,17,1337928,25
4678,472,2023-08-26,25,1002604,24
4679,1064,2023-03-04,27,358175,30
4680,948,2022-05-28,15,241038,52
4681,248,2023-07-29,4,1495035,46
4682,1142,2023-07-22,12,154312,46
4683,1662,2022-05-21,20,373915,51
4684,1097,2022-10-15,35,321019,32
4685,1340,2023-01-28,8,1418262,24
4686,983,2022-12-31,6,754905,26
4687,1639,2023-06-03,22,361229,32
4688,1042,2022-12-31,22,517040,28
4689,690,2023-07-01,3,1240390,31
4690,1130,2022-04-02,30,939604,17
4691,882,2022-05-14,19,527845,22
4692,1184,2022-09-17,14,1284428,27
4693,351,2023-10-28,29,289249,12
4694,1247,2023-09-23,8,710591,13
4695,155,2023-02-04,38,58123,2
4696,1187,2022-07-30,4,487303,4
4697,1699,2022-12-24,34,123658,50
4698,30,2023-12-02,33,421484,42
4699,1572,2022-05-21,12,191520,30
4700,279,2022-09-03,20,289569,24
4701,149,2023-07-08,7,835504,24
4702,1115,2022-09-03,13,80196,28
4703,1626,2023-11-18,1,435447,26
4704,448,2022-08-27,25,128252,27
4705,1445,2022-04-23,9,475767,46
4706,560,2023-06-17,1,552005,34
4707,1775,2023-04-29,45,150499,15
4708,1260,2022-04-16,2,52992,20
4709,1411,2022-12-24,14,94663,5
4710,1982,2023-08-12,34,634967,43
4711,467,2023-12-09,24,289097,31
4712,220,2022-05-07,29,283320,33
4713,822,2022-01-01,44,638649,10
4714,1148,2022-07-09,21,393714,32
4715,1414,2022-09-10,16,556793,23
4716,1390,2022-05-07,25,1308687,46
4717,940,2022-03-12,11,403485,23
4718,505,2023-03-11,12,558104,41
4719,1618,2022-03-26,26,560427,27
4720,1960,2022-04-23,6,432534,32
4721,590,2022-09-10,35,595967,43
4722,1651,2023-01-28,18,948924,2
4723,1913,2022-12-31,20,874690,3
4724,440,2022-09-17,20,79487,2
4725,506,2022-07-09,26,1566066,26
4726,704,2022-05-14,46,989315,18
4727,57,2022-12-24,29,1813422,28
4728,274,2022-10-08,1,157885,15
4729,1279,2022-04-16,36,434375,44
4730,31,2022-11-19,8,339814,12
4731,617,2023-09-02,19,286570,44
4732,1226,2023-01-14,15,310872,34
4733,1656,2022-10-01,1,1219731,6
4734,1093,2023-07-08,47,649402,20
4735,704,2022-01-08,27,246336,7
4736,361,2022-07-16,47,288114,15
4737,1576,2022-03-05,13,366046,51
4738,1019,2022-11-19,28,278587,3
4739,1778,2023-04-01,27,167907,21
4740,1934,2022-10-22,10,335771,20
4741,543,2023-12-09,47,91433,48
4742,760,2023-02-11,22,1013516,17
4743,925,2023-11-11,16,921113,50
4744,1860,2022-01-15,24,1162445,48
4745,764,2023-09-23,29,345214,23
4746,802,2023-10-14,13,576670,15
4747,429,2023-11-18,49,880348,46
4748,1029,2022-02-05,29,239063,46
4749,732,2023-02-11,19,551721,37
4750,137,2022-10-29,15,338333,6
4751,989,2023-08-05,39,283971,33
4752,1043,2023-09-23,20,1031179,22
4753,390,2022-07-30,14,539186,14
4754,578,2023-12-23,13,538279,28
4755,1078,2022-09-10,46,135313,42
4756,1688,2023-12-02,5,263026,32
4757,1866,2022-03-19,10,970238,23
4758,1520,2023-10-28,33,170076,43
4759,551,2022-01-01,6,1811066,28
4760,1123,2023-04-22,9,941527,17
4761,1967,2022-01-01,24,205724,51
4762,134,2022-02-12,38,107267,1
4763,700,2023-08-05,3,142897,42
4764,224,2022-04-30,14,188669,47
4765,848,2023-10-07,21,185738,7
4766,1699,2023-11-11,41,58206,17
4767,115,2023-03-11,34,678162,49
4768,1142,2023-01-21,50,1937583,42
4769,1955,2023-07-22,35,218740,30
4770,1349,2022-08-13,3,58206,10
4771,1511,2023-06-17,40,1302412,38
4772,471,2022-05-07,30,165461,26
4773,487,2022-04-16,31,53589,52
4774,102,2022-05-14,40,176880,23
4775,1063,2022-05-14,12,104916,42
4776,919,2023-09-09,50,697399,43
4777,45,2022-12-31,50,50821,29
4778,773,2023-11-11,31,341117,6
4779,793,2023-12-02,4,388589,26
4780,624,2023-07-22,8,816707,11
4781,1118,2022-06-18,46,419453,7
4782,1781,2022-11-19,18,116615,9
4783,1502,2023-05-27,45,327981,39
4784,1700,2023-08-19,15,1413547,6
4785,1037,2023-02-25,16,185120,48
4786,1448,2022-01-08,11,227957,44
4787,889,2023-06-10,36,1082804,19
4788,153,2023-03-04,12,820807,7
4789,605,2023-08-05,15,225145,19
4790,1955,2022-01-08,21,666139,26
4791,1525,2022-05-21,11,94478,8
4792,1919,2023-09-30,44,441529,8
4793,1645,2022-05-21,9,1073878,47
4794,1214,2023-03-11,22,974219,36
4795,1950,2022-10-15,6,163353,4
4796,1391,2022-03-12,16,430890,46
4797,1840,2023-09-30,22,304131,30
4798,365,2022-07-02,14,461463,20
4799,449,2023-04-15,7,89020,30
4800,153,2022-06-18,16,2041105,25
4801,1533,2023-12-16,19,464499,41
4802,1052,2022-08-27,22,113513,8
4803,838,2022-06-04,14,563986,26
4804,1848,2023-01-14,23,53871,36
4805,1414,2023-04-22,27,53244,21
4806,872,2022-02-19,31,148705,30
4807,1073,2023-11-18,18,207991,18
4808,1545,2022-03-19,23,202692,6
4809,903,2023-05-13,42,342749,12
4810,1872,2022-11-26,14,409945,44
4811,797,2023-05-20,4,324222,12
4812,1436,2022-12-17,18,284113,13
4813,1504,2022-02-12,11,604543,5
4814,883,2023-04-29,48,192733,6
4815,715,2022-06-04,24,544170,20
4816,480,2022-08-06,5,1619426,7
4817,1375,2022-10-15,31,369114,51
4818,34,2023-08-19,28,407898,6
4819,1221,2022-06-04,17,701489,33
4820,1192,2022-11-12,41,404024,47
4821,991,2022-05-21,2,127688,10
4822,945,2022-10-29,11,521706,40
4823,1272,2022-08-27,48,405424,40
4824,868,2023-03-04,25,1562854,15
4825,1554,2022-12-03,50,98808,35
4826,272,2022-12-17,18,434440,24
4827,1469,2022-07-30,41,529769,50
4828,1476,2022-03-26,25,533652,11
4829,99,2022-01-01,13,80778,47
4830,1371,2022-01-01,5,248622,48
4831,822,2022-07-16,20,202273,4
4832,1251,2023-04-15,26,619696,24
4833,1294,2022-04-30,13,714791,4
4834,892,2022-03-05,6,167398,37
4835,1319,2022-12-10,14,924581,26
4836,1675,2022-07-30,6,381827,4
4837,607,2023-07-15,35,202557,39
4838,53,2023-02-04,47,228161,46
4839,795,2023-05-06,35,202948,34
4840,158,2023-05-27,14,513728,47
4841,1949,2023-06-24,49,424399,50
4842,247,2022-03-05,20,1446232,47
4843,1981,2023-06-10,27,209888,35
4844,1050,2022-12-31,27,242226,51
4845,134,2023-02-18,6,53249,30
4846,1878,2022-09-24,30,227152,44
4847,88,2023-11-18,2,194428,13
4848,1156,2023-06-10,29,307078,19
4849,1536,2022-02-19,5,392233,50
4850,259,2022-01-15,2,604712,36
4851,854,2023-06-24,23,156527,36
4852,386,2023-02-25,6,456437,30
4853,30,2023-01-21,27,702159,37
4854,1370,2022-07-16,26,187996,16
4855,631,2022-03-12,15,266324,48
4856,1683,2022-05-14,2,164781,27
4857,54,2023-10-28,26,108847,12
4858,1494,2022-03-26,5,755711,30
4859,347,2023-09-16,28,187260,21
4860,1095,2022-04-23,19,279091,14
4861,1687,2023-02-04,40,192301,1
4862,1915,2023-01-21,15,72406,30
4863,1530,2023-08-19,14,702800,35
4864,334,2023-08-12,29,565472,46
4865,829,2023-05-06,28,373252,45
4866,209,2023-02-04,15,610944,5
4867,1018,2023-05-13,13,987027,49
4868,1449,2023-03-25,44,531773,46
4869,1329,2023-11-25,37,1236424,12
4870,1846,2023-05-20,15,162507,17
4871,161,2022-02-19,3,1124321,52
4872,1814,2023-12-02,8,439935,21
4873,1266,2022-07-23,31,971397,40
4874,350,2022-06-25,15,730917,28
4875,94,2022-03-26,19,79683,20
4876,406,2022-05-28,38,959449,13
4877,958,2022-02-19,7,255707,52
4878,305,2022-12-31,25,325073,34
4879,1740,2023-01-21,9,55568,7
4880,979,2022-12-17,2,760901,6
4881,1990,2022-04-09,49,364576,34
4882,1127,2023-02-11,24,1453534,22
4883,1260,2023-02-04,18,214945,47
4884,541,2023-07-15,33,392660,34
4885,1571,2022-02-12,31,314779,49
4886,14,2023-03-04,35,835373,52
4887,1371,2023-04-22,15,433551,46
4888,743,2023-04-22,13,357980,33
4889,365,2023-03-11,42,1517034,22
4890,1853,2023-12-16,16,287362,2
4891,883,2023-03-11,22,386690,11
4892,1414,2023-12-02,21,453876,15
4893,686,2022-03-12,26,77684,51
4894,715,2022-07-02,27,423814,26
4895,517,2022-07-09,10,254585,10
4896,1443,2023-09-09,7,575263,44
4897,679,2022-06-25,30,565885,24
4898,1040,2022-11-26,32,671181,41
4899,143,2023-01-28,13,304705,52
4900,488,2023-09-23,19,105347,47
4901,1684,2023-08-26,33,339153,10
4902,1968,2023-09-16,13,451689,11
4903,234,2023-03-25,11,62582,25
4904,1560,2023-04-01,50,446332,41
4905,856,2022-10-15,6,304810,11
4906,1087,2022-05-28,24,375482,38
4907,1702,2022-05-21,30,230726,34
4908,688,2023-08-05,12,388774,18
4909,1071,2022-09-03,48,1117860,51
4910,1895,2022-12-31,5,825228,19
4911,427,2023-04-08,41,528613,12
4912,345,2023-08-12,26,542521,29
4913,150,2022-11-05,39,1178759,46
4914,1369,2023-11-25,42,376671,2
4915,1084,2023-04-22,7,437554,47
4916,1557,2022-10-22,24,1033694,15
4917,1015,2022-01-01,6,752671,27
4918,261,2023-08-19,10,333751,47
4919,986,2022-07-30,46,232110,2
4920,1990,2023-06-10,13,414717,9
4921,1765,2023-03-25,21,114264,40
4922,861,2022-08-20,9,620402,4
4923,1329,2023-08-19,7,362228,22
4924,905,2023-11-25,20,501919,36
4925,1642,2022-08-06,7,986047,20
4926,890,2023-12-16,12,270277,50
4927,1370,2023-02-18,32,393749,3
4928,76,2022-11-26,42,455617,17
4929,1218,2022-01-01,2,214373,23
4930,1458,2022-12-10,25,210678,13
4931,1987,2022-12-17,40,423508,52
4932,1569,2023-07-01,5,198639,30
4933,1736,2022-05-07,14,1037369,33
4934,453,2023-07-22,49,2686828,4
4935,635,2023-03-25,24,168400,6
4936,607,2022-07-16,21,478137,7
4937,1810,2022-11-05,16,128548,49
4938,864,2022-05-14,49,152634,23
4939,169,2022-06-18,17,776150,2
4940,754,2022-11-19,2,161371,24
4941,544,2022-04-23,13,741153,21
4942,808,2023-10-14,15,308781,33
4943,1470,2023-10-21,6,376443,6
4944,1481,2023-06-03,9,200155,17
4945,775,2022-02-12,25,448123,43
4946,1948,2022-07-16,24,251400,29
4947,1925,2022-07-02,12,145923,10
4948,991,2022-06-18,10,124872,18
4949,1594,2023-04-08,41,4038834,39
4950,1696,2023-08-26,37,262043,24
4951,265,2022-04-02,45,867184,20
4952,1155,2022-11-19,1,258808,44
4953,1849,2022-08-06,7,537701,21
4954,1312,2023-07-15,35,969936,49
4955,592,2022-06-25,36,645419,51
4956,445,2023-11-18,48,85788,10
4957,1599,2023-05-06,27,157077,46
4958,511,2023-06-24,32,1084086,4
4959,615,2023-01-28,47,368594,29
4960,601,2023-07-22,14,506236,46
4961,1787,2022-09-10,19,62378,7
4962,1788,2022-10-08,18,384048,35
4963,1527,2023-02-18,33,331811,50
4964,1945,2022-09-10,39,629493,34
4965,1857,2023-02-11,33,210410,28
4966,1193,2023-09-23,46,731075,49
4967,1262,2022-08-20,31,605690,44
4968,226,2022-08-06,6,406380,49
4969,1323,2022-08-27,19,285522,19
4970,954,2023-02-11,11,229762,5
4971,1884,2022-05-14,3,432965,28
4972,317,2023-02-18,37,479983,46
4973,1116,2022-04-09,39,347223,20
4974,1441,2022-02-19,25,243253,16
4975,138,2023-01-28,8,1109716,51
4976,766,2023-06-10,42,235686,18
4977,1741,2023-02-18,35,607623,38
4978,596,2022-01-22,10,1226021,3
4979,1875,2023-11-18,20,570430,21
4980,1438,2023-04-29,14,277792,32
4981,249,2023-07-01,17,226347,52
4982,1379,2022-08-20,9,1010029,13
4983,426,2023-02-04,21,386629,35
4984,31,2022-07-30,41,499923,14
4985,861,2022-04-30,26,503541,6
4986,803,2022-07-30,2,431572,33
4987,969,2022-07-09,24,1389194,40
4988,320,2022-11-26,30,1387072,4
4989,369,2023-08-12,3,70630,37
4990,274,2023-11-18,1,402271,35
4991,1458,2022-05-28,5,466857,30
4992,780,2022-05-28,4,1348870,28
4993,1456,2023-04-08,22,86101,51
4994,1457,2022-06-04,9,828125,52
4995,255,2022-06-04,7,564196,22
4996,179,2023-09-16,24,709316,23
4997,834,2022-11-19,9,222447,9
4998,1978,2023-03-04,15,736418,28
4999,1145,2022-08-27,30,216111,41
5000,607,2023-09-23,22,612993,4
