cancion_id,titulo,artista_id,album,anio_lanzamiento,duracion_seg,genero,subgenero,energia,bailabilidad,valencia,acusticidad,instrumentalidad,tempo,volumen_db,explicito
1175,Tema 1175,53,Radiohead - Cambio de Dirección,2020,247,indie,indie-pop,0.44,0.22,0.63,0.63,0.07,157,-5.6,0
1176,Tema 1176,47,Post Malone - Vueltas,2020,153,rap,rap-consciente,0.96,0.92,0.41,0.18,0.13,77,-13.4,0
1177,Tema 1177,14,Bad Bunny - Regreso,2021,224,rock,rock-alternativo,0.62,0.31,0.59,0.28,0.1,83,-24.3,1
1178,Tema 1178,141,Carlos Smith - Reflexión,2021,240,rap,mumble-rap,0.9,0.6,0.62,0.02,0.08,80,-18.4,0
1179,Tema 1179,120,Sofia González - Quinto,2021,221,clasica,camara,0.34,0.11,0.36,0.99,0.26,168,-29.3,1
1180,Tema 1180,64,Kanye West - Quinto,2022,349,rap,hip-hop,0.83,0.91,0.42,0.02,0.3,129,-11.8,0
1181,Tema 1181,124,Luis García - Segundo Album,2022,323,latin,bachata,0.8,0.71,0.64,0.45,0.08,102,-14.9,0
1182,Tema 1182,109,Diego Ramírez - Cambio de Dirección,2024,341,flamenco,flamenco-fusión,0.72,0.51,0.78,0.94,0.29,183,-27.7,1
1183,Tema 1183,98,Diego Rodríguez - Reincidencia,2020,273,rap,mumble-rap,0.73,0.77,0.36,0.2,0.06,197,-15.4,1
1184,Tema 1184,187,José Brown - Tercero,2022,314,rap,rap-consciente,0.81,0.82,0.35,0.09,0.11,138,-3.4,0
1185,Tema 1185,97,Sofia Smith - Cambio de Dirección,2024,366,reggaeton,reggaeton-puro,0.71,0.98,0.73,0.06,0.32,145,-29.1,1
1186,Tema 1186,121,Francisco Pérez - Cuarto,2021,217,flamenco,flamenco-puro,0.89,0.61,0.52,0.75,0.03,63,-0.3,0
1187,Tema 1187,187,José Brown - Evolución,2022,371,rap,rap-consciente,0.71,0.83,0.48,0.19,0.1,166,-14.0,0
1188,Tema 1188,191,Ana Fernández - Nuevo,2023,370,pop,pop-latino,0.59,0.75,0.53,0.16,0.09,78,-7.9,0
1189,Tema 1189,10,Fito & Fitipaldis - Segundo Album,2023,203,indie,indie-pop,0.39,0.49,0.41,0.63,0.38,171,-14.4,0
1190,Tema 1190,198,Sofia Pérez - Reflexión,2022,380,reggaeton,reggaeton-romantico,0.81,0.85,0.42,0.05,0.26,154,-14.0,0
1191,Tema 1191,167,Ana Smith - Reincidencia,2023,246,latin,salsa,0.93,0.8,0.81,0.4,0.21,182,-22.0,1
1192,Tema 1192,93,Laura Green - Regreso,2020,195,indie,indie-folk,0.53,0.44,0.65,0.67,0.13,176,-28.7,0
1193,Tema 1193,38,Bad Bunny - Quinto,2021,202,r&b,r&b-soul,0.57,0.66,0.47,0.4,0.39,89,-1.6,0
1194,Tema 1194,165,Sofia González - Evolución,2023,323,indie,post-punk,0.4,0.64,0.65,0.43,0.22,80,-4.5,0
1195,Tema 1195,49,Shawn Mendes - Reincidencia,2021,338,indie,indie-folk,0.54,0.39,0.55,0.49,0.08,137,-3.0,0
1196,Tema 1196,137,Ana Ramírez - Regreso,2023,277,electronica,electro-house,0.87,0.82,0.35,0.09,0.05,82,-27.6,1
1197,Tema 1197,147,Laura Fernández - Reflexión,2022,193,reggaeton,perreo,0.86,0.88,0.64,0.02,0.17,113,-24.8,0
1198,Tema 1198,102,David Torres - Evolución,2022,123,rock,rock-alternativo,0.99,0.47,0.57,0.23,0.04,185,-0.7,1
1199,Tema 1199,18,Enrique Iglesias - Reflexión,2023,388,electronica,electro-house,0.71,0.75,0.62,0.0,0.32,133,-13.9,0
1200,Tema 1200,44,Justin Bieber - Tercero,2022,215,rap,hip-hop,0.78,0.62,0.36,0.18,0.27,110,-22.5,0
1201,Tema 1201,129,Ana Sánchez - Segundo Album,2023,228,indie,indie-pop,0.33,0.55,0.59,0.4,0.15,111,-23.5,1
1202,Tema 1202,47,Post Malone - Reflexión,2021,252,rap,rap-consciente,0.9,0.94,0.37,0.12,0.17,172,-16.6,0
1203,Tema 1203,160,María Torres - Segundo Album,2021,160,rock,rock-progresivo,0.7,0.55,0.49,0.32,0.12,81,-24.5,0
1204,Tema 1204,71,Diplo - Segundo Album,2022,135,indie,post-punk,0.34,0.56,0.4,0.55,0.16,120,-17.5,0
1205,Tema 1205,173,Ana Brown - Reflexión,2020,124,reggaeton,reggaeton-puro,0.84,0.87,0.44,0.06,0.27,128,-10.0,0
1206,Tema 1206,2,Recycled J - Regreso,2024,141,rap,trap-latino,0.79,0.76,0.38,0.04,0.01,114,-3.1,0
1207,Tema 1207,2,Recycled J - Reincidencia,2024,386,rap,trap,0.76,0.68,0.41,0.03,0.26,184,-27.7,0
1208,Tema 1208,87,Alex Fernández - 25 Aniversario,2023,292,rap,trap,0.74,0.83,0.44,0.14,0.22,147,-22.3,0
1209,Tema 1209,62,Eminem - Nuevo,2023,313,latin,regional-mexicano,0.83,0.73,0.76,0.37,0.11,74,-11.9,0
1210,Tema 1210,85,José Johnson - Reflexión,2020,121,reggaeton,reggaeton-romantico,0.96,1.0,0.64,0.08,0.09,162,-22.3,0
1211,Tema 1211,36,Ariana Grande - Debut,2024,182,electronica,trance,0.79,0.73,0.76,0.06,0.15,131,-18.5,0
1212,Tema 1212,193,Ana Ramírez - Cuarto,2022,351,reggaeton,reggaeton-romantico,0.95,0.93,0.65,0.07,0.33,191,-28.8,0
1213,Tema 1213,49,Shawn Mendes - Debut,2022,128,indie,indie-folk,0.74,0.46,0.5,0.45,0.27,71,-29.6,0
1214,Tema 1214,189,José Sánchez - Nuevo,2023,239,rap,mumble-rap,0.96,0.76,0.44,0.03,0.18,184,-15.1,0
1215,Tema 1215,157,Alex Pérez - Reflexión,2020,298,r&b,smooth-jazz,0.54,0.7,0.57,0.48,0.24,181,-5.8,0
1216,Tema 1216,180,José García - Segundo Album,2023,270,electronica,trance,0.64,0.74,0.47,0.09,0.34,109,-27.6,0
1217,Tema 1217,134,Emma Fernández - 25 Aniversario,2024,136,pop,pop-urbano,0.43,0.8,0.59,0.3,0.22,187,-5.0,0
1218,Tema 1218,78,María Johnson - Regreso,2024,359,electronica,techno,0.65,0.65,0.58,0.14,0.17,174,-20.2,0
1219,Tema 1219,124,Luis García - Regreso,2024,243,latin,salsa,0.81,0.93,0.85,0.6,0.01,114,-26.6,1
1220,Tema 1220,169,Francisco Stone - Evolución,2020,174,latin,bachata,0.81,0.91,0.69,0.3,0.31,67,-28.3,1
1221,Tema 1221,84,Alex Green - Reincidencia,2022,232,flamenco,flamenco-pop,0.65,0.6,0.62,0.89,0.14,181,-11.6,0
1222,Tema 1222,172,Carlos Smith - Segundo Album,2021,393,rap,rap-consciente,0.88,0.79,0.56,0.05,0.03,83,-26.4,0
1223,Tema 1223,86,Diego Johnson - Cuarto,2024,153,rap,trap,0.77,0.78,0.64,0.14,0.32,156,-19.5,0
1224,Tema 1224,191,Ana Fernández - Evolución,2023,343,pop,pop-urbano,0.56,0.64,0.58,0.12,0.24,117,-0.3,0
1225,Tema 1225,75,Daddy Yankee - Segundo Album,2020,165,rock,rock-progresivo,0.67,0.31,0.61,0.2,0.33,108,-8.9,0
1226,Tema 1226,30,Bunbury - 25 Aniversario,2022,185,flamenco,flamenco-pop,0.88,0.56,0.66,0.79,0.25,157,-16.5,0
1227,Tema 1227,1,La Casa Azul - Quinto,2020,394,rock,rock-alternativo,0.68,0.45,0.51,0.42,0.29,159,-10.1,0
1228,Tema 1228,82,Miguel Torres - Reflexión,2022,184,reggaeton,reggaeton-trap,0.73,0.94,0.6,0.18,0.37,87,-28.3,0
1229,Tema 1229,138,David López - Vueltas,2022,194,rap,trap,0.95,0.61,0.45,0.11,0.06,116,-7.6,0
1230,Tema 1230,117,Miguel Johnson - Tercero,2024,265,indie,indie-pop,0.3,0.28,0.59,0.56,0.37,68,-8.8,0
1231,Tema 1231,80,Francisco Stone - Cambio de Dirección,2020,260,pop,synth-pop,0.67,0.64,0.5,0.14,0.21,182,-9.7,0
1232,Tema 1232,56,The Strokes - Vueltas,2022,312,r&b,r&b-soul,0.55,0.72,0.61,0.13,0.08,145,-4.8,1
1233,Tema 1233,184,Juan González - Cuarto,2021,146,indie,indie-pop,0.66,0.65,0.36,0.7,0.08,184,-29.6,0
1234,Tema 1234,77,Emma Torres - Regreso,2021,131,r&b,smooth-jazz,0.75,0.58,0.67,0.17,0.23,146,-2.9,0
1235,Tema 1235,122,Miguel Brown - Nuevo,2023,320,r&b,r&b-soul,0.51,0.7,0.48,0.35,0.13,195,-23.7,0
1236,Tema 1236,73,Reggaeton Kings - Evolución,2021,400,pop,pop-rock,0.53,0.56,0.86,0.22,0.1,84,-16.5,1
1237,Tema 1237,193,Ana Ramírez - Reflexión,2024,147,reggaeton,perreo,0.8,0.95,0.79,0.09,0.34,177,-13.0,0
1238,Tema 1238,148,María Pérez - Tercero,2023,367,r&b,r&b-contemporaneo,0.46,0.71,0.61,0.36,0.36,97,-16.8,1
1239,Tema 1239,192,Laura Green - Cuarto,2020,305,flamenco,flamenco-puro,0.86,0.7,0.6,0.84,0.13,97,-0.5,0
1240,Tema 1240,110,David Smith - Regreso,2021,148,pop,pop-activo,0.67,0.52,0.63,0.29,0.02,151,-29.3,0
1241,Tema 1241,46,Doja Cat - Debut,2020,383,rap,trap,0.84,0.72,0.48,0.05,0.07,171,-9.3,0
1242,Tema 1242,161,Diego Sánchez - Evolución,2023,245,reggaeton,reggaeton-puro,0.85,0.84,0.53,0.12,0.03,90,-25.6,1
1243,Tema 1243,126,Francisco Fernández - Quinto,2024,208,rock,hard-rock,0.63,0.54,0.6,0.4,0.29,82,-9.9,0
1244,Tema 1244,167,Ana Smith - Reincidencia,2022,347,latin,merengue,0.77,0.86,0.61,0.45,0.31,62,-15.0,1
1245,Tema 1245,22,Joan Manuel Serrat - Segundo Album,2023,380,indie,indie-pop,0.48,0.34,0.62,0.55,0.35,65,-19.7,0
1246,Tema 1246,147,Laura Fernández - Vueltas,2022,168,reggaeton,reggaeton-trap,0.93,0.91,0.75,0.11,0.21,158,-12.7,0
1247,Tema 1247,166,Miguel Smith - Evolución,2023,272,rock,grunge,0.9,0.59,0.33,0.12,0.38,92,-14.1,1
1248,Tema 1248,17,Pablo Alborán - Evolución,2024,214,indie,dream-pop,0.61,0.44,0.35,0.58,0.3,65,-20.6,0
1249,Tema 1249,138,David López - Reflexión,2024,370,rap,trap-latino,0.79,0.89,0.33,0.18,0.1,192,-12.2,0
1250,Tema 1250,138,David López - Evolución,2020,226,rap,trap-latino,0.98,0.84,0.47,0.14,0.14,106,-21.7,0
1251,Tema 1251,178,Miguel González - Tercero,2020,348,indie,indie-folk,0.8,0.58,0.62,0.38,0.02,91,-29.1,1
1252,Tema 1252,148,María Pérez - Cuarto,2021,164,r&b,r&b-contemporaneo,0.59,0.73,0.61,0.44,0.01,68,-19.0,1
1253,Tema 1253,32,Taylor Swift - Cambio de Dirección,2022,306,pop,synth-pop,0.49,0.66,0.53,0.39,0.09,103,-2.3,0
1254,Tema 1254,169,Francisco Stone - Debut,2021,273,latin,cumbia,0.75,0.95,0.77,0.57,0.0,192,-7.6,0
1255,Tema 1255,76,Ozuna - Regreso,2024,347,r&b,neo-soul,0.72,0.54,0.44,0.27,0.37,185,-13.7,0
1256,Tema 1256,134,Emma Fernández - Nuevo,2024,395,pop,synth-pop,0.61,0.55,0.5,0.34,0.04,113,-11.0,0
1257,Tema 1257,170,Laura Sánchez - Debut,2021,138,clasica,camara,0.56,0.06,0.53,0.72,0.24,96,-25.1,0
1258,Tema 1258,56,The Strokes - Tercero,2024,230,r&b,r&b-contemporaneo,0.66,0.59,0.59,0.34,0.07,131,-7.8,1
1259,Tema 1259,160,María Torres - Reincidencia,2020,250,rock,rock-progresivo,0.72,0.5,0.36,0.38,0.05,157,-17.2,0
1260,Tema 1260,42,Beyoncé - Reincidencia,2023,162,latin,merengue,0.69,0.89,0.68,0.55,0.36,168,-24.1,0
1261,Tema 1261,37,Ed Sheeran - Cambio de Dirección,2021,156,indie,indie-folk,0.61,0.24,0.5,0.56,0.26,109,-11.3,0
1262,Tema 1262,145,Gabriel Torres - Regreso,2024,203,electronica,electro-house,0.71,0.73,0.35,0.11,0.2,99,-8.7,0
1263,Tema 1263,112,Gabriel Martínez - Reincidencia,2020,246,flamenco,flamenco-puro,0.6,0.53,0.53,0.61,0.14,129,-5.9,1
1264,Tema 1264,29,Elefantes - Regreso,2024,328,rock,rock-duro,0.96,0.46,0.48,0.11,0.35,144,-29.6,0
1265,Tema 1265,93,Laura Green - Nuevo,2022,194,indie,indie-pop,0.77,0.44,0.47,0.66,0.01,130,-12.6,1
1266,Tema 1266,97,Sofia Smith - Cuarto,2023,173,reggaeton,reggaeton-puro,0.86,0.84,0.57,0.13,0.29,104,-30.0,0
1267,Tema 1267,79,David Stone - 25 Aniversario,2023,168,indie,post-punk,0.77,0.28,0.42,0.33,0.02,149,-26.3,0
1268,Tema 1268,73,Reggaeton Kings - Cambio de Dirección,2022,170,pop,pop-activo,0.79,0.61,0.55,0.13,0.29,103,-4.4,0
1269,Tema 1269,193,Ana Ramírez - Reincidencia,2021,296,reggaeton,reggaeton-romantico,0.78,0.8,0.49,0.01,0.04,182,-17.1,0
1270,Tema 1270,67,Stromae - Debut,2024,199,reggaeton,reggaeton-trap,0.77,0.9,0.5,0.19,0.36,96,-13.0,0
1271,Tema 1271,189,José Sánchez - Quinto,2020,309,rap,hip-hop,0.81,0.73,0.46,0.15,0.18,167,-4.3,0
1272,Tema 1272,47,Post Malone - Vueltas,2022,359,rap,mumble-rap,0.98,0.72,0.52,0.02,0.08,133,-17.6,0
1273,Tema 1273,110,David Smith - Cambio de Dirección,2021,276,pop,pop-activo,0.48,0.81,0.56,0.24,0.24,138,-9.2,0
1274,Tema 1274,81,Gabriel Torres - Segundo Album,2020,159,electronica,techno,0.75,0.9,0.58,0.07,0.03,83,-16.1,1
1275,Tema 1275,15,Karol G - Segundo Album,2022,372,electronica,house,0.93,0.82,0.72,0.07,0.05,168,-29.6,0
1276,Tema 1276,188,María Smith - Tercero,2023,374,reggaeton,reggaeton-puro,0.79,0.94,0.72,0.06,0.2,163,-17.4,1
1277,Tema 1277,49,Shawn Mendes - Evolución,2020,337,indie,post-punk,0.51,0.32,0.37,0.3,0.02,148,-24.1,1
1278,Tema 1278,190,Sofia Ramírez - Regreso,2024,141,rock,grunge,0.6,0.49,0.43,0.49,0.08,174,-19.6,0
1279,Tema 1279,173,Ana Brown - Reflexión,2024,235,reggaeton,reggaeton-trap,0.81,0.8,0.74,0.01,0.38,79,-3.2,0
1280,Tema 1280,35,Billie Eilish - Cambio de Dirección,2022,146,electronica,electro-house,0.81,0.79,0.63,0.06,0.26,186,-28.7,0
1281,Tema 1281,96,Gabriel Fernández - Segundo Album,2022,247,clasica,orquesta,0.13,0.14,0.47,0.97,0.04,134,-5.3,0
1282,Tema 1282,76,Ozuna - Quinto,2021,121,r&b,smooth-jazz,0.47,0.62,0.53,0.26,0.06,115,-14.9,0
1283,Tema 1283,165,Sofia González - Cambio de Dirección,2020,357,indie,post-punk,0.7,0.42,0.55,0.62,0.28,184,-15.3,1
1284,Tema 1284,2,Recycled J - 25 Aniversario,2023,288,rap,trap,0.78,0.91,0.53,0.04,0.11,150,-5.9,1
1285,Tema 1285,90,Juan López - Evolución,2021,325,reggaeton,perreo,0.71,1.0,0.45,0.16,0.16,62,-15.2,1
1286,Tema 1286,126,Francisco Fernández - Cuarto,2020,390,rock,grunge,0.95,0.42,0.51,0.12,0.0,99,-22.7,0
1287,Tema 1287,125,Ana Green - Debut,2021,248,indie,indie-pop,0.64,0.26,0.36,0.41,0.26,180,-8.6,0
1288,Tema 1288,77,Emma Torres - Nuevo,2023,213,r&b,r&b-contemporaneo,0.46,0.52,0.78,0.2,0.34,87,-4.1,0
1289,Tema 1289,169,Francisco Stone - Vueltas,2021,191,latin,merengue,0.87,0.74,0.85,0.51,0.24,171,-19.9,1
1290,Tema 1290,182,Alex González - Cuarto,2020,217,flamenco,flamenco-pop,0.61,0.45,0.6,0.83,0.14,70,-15.7,1
1291,Tema 1291,108,Gabriel García - Evolución,2022,136,pop,pop-urbano,0.55,0.72,0.86,0.15,0.15,110,-25.8,0
1292,Tema 1292,171,Alex Ramírez - Quinto,2020,335,pop,pop-rock,0.65,0.76,0.87,0.18,0.38,200,-28.1,0
1293,Tema 1293,175,Emma Martínez - Evolución,2021,286,r&b,smooth-jazz,0.61,0.52,0.76,0.31,0.27,188,-5.1,0
1294,Tema 1294,190,Sofia Ramírez - Reincidencia,2021,176,rock,rock-duro,0.66,0.31,0.65,0.23,0.05,65,-15.9,1
1295,Tema 1295,89,Sofia González - Cambio de Dirección,2020,241,electronica,house,0.84,0.61,0.44,0.0,0.17,147,-3.1,0
1296,Tema 1296,153,Sofia Johnson - Evolución,2020,342,reggaeton,reggaeton-romantico,0.99,0.93,0.46,0.18,0.21,134,-25.4,0
1297,Tema 1297,22,Joan Manuel Serrat - Reflexión,2023,246,indie,post-punk,0.76,0.58,0.67,0.55,0.08,99,-23.7,0
1298,Tema 1298,48,Khalid - Cuarto,2022,178,pop,pop-latino,0.68,0.58,0.68,0.33,0.31,123,-16.4,0
1299,Tema 1299,110,David Smith - Cuarto,2023,172,pop,synth-pop,0.72,0.79,0.76,0.17,0.11,106,-20.6,1
1300,Tema 1300,152,Emma Green - Regreso,2021,237,r&b,r&b-soul,0.44,0.58,0.48,0.28,0.36,93,-26.9,0
1301,Tema 1301,71,Diplo - Cuarto,2021,338,indie,indie-rock,0.66,0.54,0.35,0.66,0.23,111,-19.1,1
1302,Tema 1302,14,Bad Bunny - Reincidencia,2023,388,rock,rock-progresivo,0.9,0.38,0.58,0.12,0.34,119,-16.6,1
1303,Tema 1303,110,David Smith - Vueltas,2020,381,pop,pop-rock,0.65,0.58,0.77,0.33,0.19,73,-11.5,0
1304,Tema 1304,69,Calvin Harris - Nuevo,2022,299,pop,pop-rock,0.58,0.81,0.7,0.35,0.32,123,-17.7,0
1305,Tema 1305,13,Rosalía - Tercero,2020,120,clasica,orquesta,0.22,0.12,0.61,0.77,0.21,142,-5.8,1
1306,Tema 1306,121,Francisco Pérez - Quinto,2024,171,flamenco,rumba,0.64,0.66,0.5,0.64,0.32,107,-27.0,0
1307,Tema 1307,126,Francisco Fernández - Nuevo,2022,275,rock,rock-duro,0.71,0.56,0.44,0.49,0.39,84,-22.0,0
1308,Tema 1308,175,Emma Martínez - Cambio de Dirección,2021,289,r&b,r&b-contemporaneo,0.41,0.71,0.58,0.14,0.28,152,-29.1,0
1309,Tema 1309,151,María García - Cambio de Dirección,2024,310,latin,salsa,0.9,0.73,0.64,0.27,0.38,130,-9.2,1
1310,Tema 1310,99,Gabriel González - Segundo Album,2020,186,clasica,orquesta,0.5,0.12,0.37,0.77,0.19,70,-13.4,0
1311,Tema 1311,168,Gabriel Pérez - Cuarto,2021,348,r&b,r&b-soul,0.62,0.58,0.78,0.17,0.39,79,-29.6,0
1312,Tema 1312,159,Gabriel García - Nuevo,2022,362,flamenco,flamenco-fusión,0.69,0.53,0.58,0.83,0.17,196,-17.6,0
1313,Tema 1313,12,Juan Luis Guerra - Tercero,2021,334,rock,grunge,0.89,0.51,0.63,0.2,0.24,124,-12.4,0
1314,Tema 1314,195,Francisco Fernández - Cambio de Dirección,2022,307,r&b,smooth-jazz,0.53,0.65,0.53,0.16,0.09,90,-26.8,0
1315,Tema 1315,18,Enrique Iglesias - Vueltas,2023,388,electronica,trance,0.87,0.83,0.78,0.11,0.02,65,-3.5,1
1316,Tema 1316,71,Diplo - Evolución,2021,268,indie,indie-rock,0.73,0.42,0.59,0.69,0.21,75,-2.8,0
1317,Tema 1317,178,Miguel González - Cuarto,2023,373,indie,post-punk,0.34,0.3,0.52,0.49,0.33,191,-0.4,0
1318,Tema 1318,43,Harry Styles - Vueltas,2024,316,clasica,musica-clasica-instrumental,0.29,0.01,0.6,0.88,0.08,162,-15.2,0
1319,Tema 1319,53,Radiohead - Tercero,2020,201,indie,post-punk,0.67,0.59,0.55,0.35,0.39,115,-10.1,0
1320,Tema 1320,3,El Guincho - Reflexión,2024,353,r&b,r&b-contemporaneo,0.54,0.58,0.69,0.2,0.07,137,-14.1,0
1321,Tema 1321,76,Ozuna - Evolución,2022,180,r&b,neo-soul,0.5,0.69,0.45,0.36,0.11,117,-30.0,1
1322,Tema 1322,61,Metallica - Quinto,2020,195,flamenco,flamenco-pop,0.55,0.77,0.75,0.69,0.31,94,-11.7,0
1323,Tema 1323,14,Bad Bunny - Regreso,2021,227,rock,grunge,0.99,0.41,0.57,0.13,0.16,89,-1.1,1
1324,Tema 1324,89,Sofia González - Regreso,2024,308,electronica,deep-house,0.82,0.7,0.36,0.11,0.26,81,-18.8,0
1325,Tema 1325,141,Carlos Smith - Quinto,2021,329,rap,mumble-rap,0.99,0.61,0.42,0.18,0.13,135,-22.4,0
1326,Tema 1326,15,Karol G - Regreso,2020,302,electronica,techno,0.81,0.89,0.35,0.14,0.32,131,-24.6,1
1327,Tema 1327,5,Duncan Dhu - Cambio de Dirección,2024,174,clasica,musica-clasica-instrumental,0.46,0.12,0.4,0.93,0.39,125,-26.2,0
1328,Tema 1328,163,Carlos Johnson - 25 Aniversario,2024,225,rap,rap-consciente,0.83,0.77,0.45,0.07,0.02,116,-9.4,0
1329,Tema 1329,53,Radiohead - 25 Aniversario,2023,199,indie,dream-pop,0.52,0.3,0.71,0.6,0.19,119,-21.0,0
1330,Tema 1330,112,Gabriel Martínez - Nuevo,2021,365,flamenco,flamenco-puro,0.76,0.52,0.49,0.89,0.02,186,-27.2,1
1331,Tema 1331,48,Khalid - Tercero,2021,371,pop,pop-urbano,0.4,0.55,0.53,0.4,0.12,132,-25.5,1
1332,Tema 1332,42,Beyoncé - Tercero,2023,216,latin,cumbia,0.68,0.93,0.76,0.35,0.35,96,-18.2,1
1333,Tema 1333,63,Jay-Z - Vueltas,2023,171,r&b,neo-soul,0.52,0.56,0.55,0.23,0.27,63,-21.3,0
1334,Tema 1334,97,Sofia Smith - Reincidencia,2020,176,reggaeton,reggaeton-puro,0.87,0.81,0.48,0.08,0.37,71,-18.7,1
1335,Tema 1335,198,Sofia Pérez - Segundo Album,2022,193,reggaeton,reggaeton-puro,0.9,0.85,0.45,0.01,0.12,62,-25.3,0
1336,Tema 1336,28,La Casa Azul - Cambio de Dirección,2022,163,r&b,neo-soul,0.46,0.73,0.41,0.32,0.15,95,-14.8,0
1337,Tema 1337,145,Gabriel Torres - Vueltas,2021,277,electronica,deep-house,0.83,0.71,0.45,0.11,0.35,182,-24.2,1
1338,Tema 1338,15,Karol G - Cambio de Dirección,2022,398,electronica,house,0.64,0.91,0.47,0.08,0.14,65,-26.2,0
1339,Tema 1339,27,Sfdk - Cambio de Dirección,2022,172,indie,post-punk,0.59,0.46,0.4,0.43,0.32,166,-12.3,1
1340,Tema 1340,58,Queen - Debut,2021,338,r&b,smooth-jazz,0.43,0.66,0.68,0.42,0.25,97,-25.4,0
1341,Tema 1341,74,Luis Fonsi - Cuarto,2023,177,r&b,smooth-jazz,0.65,0.7,0.41,0.26,0.13,103,-9.9,0
1342,Tema 1342,58,Queen - Segundo Album,2022,302,r&b,r&b-soul,0.48,0.68,0.77,0.42,0.37,145,-0.6,1
1343,Tema 1343,22,Joan Manuel Serrat - Debut,2024,197,indie,indie-pop,0.31,0.51,0.51,0.63,0.1,169,-0.6,0
1344,Tema 1344,154,Francisco Rodríguez - Tercero,2023,196,rap,trap,0.88,0.88,0.33,0.04,0.3,133,-29.3,0
1345,Tema 1345,27,Sfdk - Quinto,2023,308,indie,indie-folk,0.71,0.21,0.63,0.38,0.24,79,-9.1,0
1346,Tema 1346,39,Dua Lipa - Reflexión,2021,283,indie,indie-pop,0.47,0.25,0.33,0.49,0.21,159,-7.7,0
1347,Tema 1347,123,Emma Rodríguez - Segundo Album,2020,338,clasica,opera,0.35,0.13,0.4,0.71,0.13,97,-0.7,1
1348,Tema 1348,33,The Weeknd - Tercero,2023,300,electronica,deep-house,0.95,0.72,0.59,0.13,0.18,186,-29.5,0
1349,Tema 1349,178,Miguel González - Reincidencia,2024,290,indie,indie-pop,0.34,0.46,0.78,0.55,0.03,122,-24.3,0
1350,Tema 1350,141,Carlos Smith - Vueltas,2024,393,rap,rap-consciente,0.93,0.89,0.55,0.13,0.01,196,-5.1,0
1351,Tema 1351,59,The Beatles - Reincidencia,2020,335,pop,synth-pop,0.72,0.59,0.78,0.16,0.02,116,-24.0,0
1352,Tema 1352,61,Metallica - Nuevo,2020,224,flamenco,flamenco-puro,0.57,0.54,0.57,0.8,0.19,152,-21.9,0
1353,Tema 1353,35,Billie Eilish - Segundo Album,2020,298,electronica,deep-house,0.61,0.81,0.5,0.04,0.35,95,-7.6,0
1354,Tema 1354,37,Ed Sheeran - Cambio de Dirección,2023,244,indie,indie-pop,0.73,0.45,0.37,0.55,0.08,117,-16.8,1
1355,Tema 1355,36,Ariana Grande - Segundo Album,2021,313,electronica,house,0.63,0.89,0.36,0.14,0.35,168,-16.1,0
1356,Tema 1356,180,José García - Segundo Album,2024,157,electronica,electro-house,0.9,0.82,0.7,0.06,0.31,100,-16.1,1
1357,Tema 1357,94,José Rodríguez - Tercero,2020,245,flamenco,flamenco-puro,0.88,0.59,0.59,0.91,0.33,63,-13.4,0
1358,Tema 1358,107,Juan Rodríguez - Tercero,2021,360,indie,indie-pop,0.39,0.43,0.78,0.58,0.32,195,-29.0,0
1359,Tema 1359,77,Emma Torres - Vueltas,2023,292,r&b,smooth-jazz,0.56,0.69,0.73,0.12,0.34,63,-13.5,0
1360,Tema 1360,40,The Weeknd - Debut,2020,208,clasica,camara,0.2,0.1,0.34,0.86,0.02,62,-25.2,0
1361,Tema 1361,109,Diego Ramírez - Regreso,2023,252,flamenco,flamenco-pop,0.83,0.45,0.49,0.78,0.21,118,-7.1,0
1362,Tema 1362,41,Spotify - Quinto,2020,387,rock,hard-rock,0.78,0.54,0.55,0.15,0.06,92,-16.9,0
1363,Tema 1363,103,Francisco Stone - 25 Aniversario,2020,232,latin,bachata,0.74,0.89,0.77,0.36,0.07,107,-23.2,0
1364,Tema 1364,144,María Rodríguez - 25 Aniversario,2020,359,indie,dream-pop,0.59,0.41,0.56,0.29,0.27,140,-4.4,0
1365,Tema 1365,104,Emma Smith - Reincidencia,2021,147,latin,merengue,0.69,0.82,0.89,0.33,0.24,168,-27.3,1
1366,Tema 1366,28,La Casa Azul - Segundo Album,2020,305,r&b,r&b-contemporaneo,0.61,0.53,0.78,0.39,0.32,67,-8.9,1
1367,Tema 1367,42,Beyoncé - Cambio de Dirección,2020,153,latin,salsa,0.81,0.81,0.86,0.58,0.2,62,-2.1,0
1368,Tema 1368,80,Francisco Stone - Cuarto,2024,223,pop,pop-activo,0.63,0.69,0.68,0.16,0.0,121,-22.8,0
1369,Tema 1369,146,María Fernández - 25 Aniversario,2020,367,flamenco,flamenco-puro,0.7,0.55,0.58,0.99,0.14,72,-16.4,0
1370,Tema 1370,80,Francisco Stone - Debut,2022,264,pop,pop-rock,0.45,0.52,0.81,0.27,0.3,188,-25.5,1
1371,Tema 1371,193,Ana Ramírez - Reincidencia,2022,186,reggaeton,reggaeton-puro,0.87,0.85,0.49,0.0,0.05,144,-20.7,0
1372,Tema 1372,190,Sofia Ramírez - Cambio de Dirección,2020,377,rock,rock-alternativo,0.65,0.6,0.42,0.15,0.08,66,-12.4,0
1373,Tema 1373,98,Diego Rodríguez - Vueltas,2024,139,rap,trap,0.72,0.9,0.68,0.05,0.18,101,-29.3,1
