usuario_id,edad,sexo,ciudad,tipo_suscripcion,fecha_registro,dispositivo_principal,horas_escucha_mensual
3210,33,M,Vigo,free,2023-06-18,tablet,20
3211,19,F,Barcelona,free,2022-02-01,movil,18
3212,30,F,Lugo,premium,2019-01-22,movil,65
3213,17,No_especificado,Toledo,free,2020-02-12,tablet,16
3214,28,M,Lugo,premium,2023-08-22,movil,58
3215,17,No_especificado,Málaga,free,2019-01-09,pc,0
3216,36,F,Málaga,premium,2021-09-10,movil,14
3217,43,F,Salamanca,premium,2023-04-30,tablet,41
3218,13,M,Palma,premium,2023-02-13,movil,35
3219,32,M,Valladolid,free,2022-01-17,movil,12
3220,28,F,Cádiz,premium,2021-11-17,movil,59
3221,25,F,Madrid,familiar,2020-03-27,pc,31
3222,24,No_especificado,Jerez,premium,2019-07-24,pc,73
3223,48,F,Barcelona,premium,2020-01-29,movil,4
3224,41,F,Sevilla,free,2022-03-19,movil,23
3225,39,No_especificado,Alcalá de Henares,premium,2019-01-10,movil,33
3226,13,F,Toledo,premium,2023-04-08,smart_speaker,56
3227,16,F,Salamanca,premium,2020-05-04,pc,17
3228,13,M,Jerez,premium,2023-04-14,pc,57
3229,29,No_especificado,Huelva,premium,2023-10-23,movil,60
3230,36,M,Tarragona,free,2020-10-26,movil,13
3231,27,No_especificado,Jerez,familiar,2022-10-17,pc,44
3232,25,M,Jaén,premium,2023-04-07,tablet,25
3233,32,M,Badajoz,premium,2022-04-03,movil,66
3234,18,No_especificado,Léida,premium,2020-11-13,pc,70
3235,29,F,Santander,familiar,2019-08-27,smart_speaker,67
3236,13,F,Valencia,premium,2022-04-16,movil,8
3237,29,F,Salamanca,premium,2023-09-24,tablet,60
3238,19,F,Alcalá de Henares,free,2019-02-10,movil,45
3239,36,M,Jaén,familiar,2019-04-16,tablet,32
3240,28,No_especificado,Cádiz,premium,2023-08-02,pc,94
3241,13,F,Getafe,premium,2023-08-31,tablet,55
3242,24,F,Jaén,free,2021-03-14,movil,30
3243,43,F,Castellón,premium,2021-05-06,movil,37
3244,41,No_especificado,Jerez,premium,2019-11-07,movil,89
3245,28,M,Oviedo,premium,2021-11-04,pc,60
3246,20,No_especificado,Barcelona,premium,2023-04-02,tablet,45
3247,25,No_especificado,Badajoz,premium,2022-11-04,movil,60
3248,42,No_especificado,Getafe,premium,2019-01-24,tablet,42
3249,46,No_especificado,Murcia,familiar,2023-11-08,movil,105
3250,38,F,Zaragoza,familiar,2020-03-23,pc,44
3251,20,No_especificado,Jaén,premium,2019-03-11,tablet,28
3252,39,F,Jerez,premium,2021-06-18,tablet,20
3253,36,No_especificado,Salamanca,premium,2022-03-12,movil,23
3254,37,M,Alcalá de Henares,premium,2020-04-01,tablet,45
3255,44,No_especificado,Léida,premium,2019-05-23,pc,67
3256,45,F,Almería,premium,2021-01-02,movil,74
3257,29,F,Murcia,free,2020-01-19,pc,2
3258,15,No_especificado,Palma,premium,2020-08-11,movil,3
3259,14,No_especificado,Almería,free,2019-04-17,movil,21
3260,21,No_especificado,Toledo,premium,2020-05-31,movil,41
3261,33,F,Barcelona,premium,2023-09-06,movil,38
3262,14,No_especificado,Badajoz,estudiante,2022-12-20,tablet,48
3263,17,F,Castellón,free,2022-09-02,tablet,15
3264,44,No_especificado,Vigo,free,2020-10-23,movil,15
3265,49,M,Córdoba,premium,2021-11-01,pc,73
3266,21,M,Valencia,premium,2023-05-28,movil,22
3267,27,F,Orense,premium,2023-12-20,tablet,68
3268,22,No_especificado,Jaén,estudiante,2023-05-17,movil,72
3269,42,M,Orense,familiar,2023-05-24,movil,36
3270,19,F,Tarragona,free,2019-10-21,movil,30
3271,29,M,Léida,premium,2021-04-20,movil,31
3272,23,M,Cádiz,premium,2020-11-13,movil,43
3273,13,F,Orense,estudiante,2022-07-29,movil,69
3274,22,M,Murcia,estudiante,2019-03-28,movil,0
3275,27,M,Palma,premium,2019-09-08,pc,30
3276,48,F,Valencia,free,2019-07-10,movil,11
3277,14,F,Vigo,premium,2021-04-29,pc,55
3278,20,No_especificado,Córdoba,estudiante,2022-01-10,smart_speaker,30
3279,34,F,Palma,premium,2023-12-19,pc,24
3280,13,No_especificado,Zaragoza,premium,2020-05-30,movil,79
3281,34,No_especificado,Cádiz,premium,2023-06-21,tablet,39
3282,27,M,Jaén,premium,2022-09-27,pc,55
3283,39,M,Huelva,premium,2019-01-18,movil,29
3284,32,No_especificado,Lugo,premium,2019-01-14,pc,34
3285,25,M,Valencia,premium,2020-01-02,movil,48
3286,27,No_especificado,Málaga,premium,2019-11-04,movil,59
3287,33,M,Madrid,familiar,2019-06-18,movil,14
3288,13,F,Cádiz,premium,2020-07-10,movil,37
3289,49,F,Córdoba,free,2022-09-10,movil,7
3290,25,F,Vigo,familiar,2021-04-30,movil,43
3291,21,No_especificado,Barcelona,free,2023-05-17,movil,22
3292,44,No_especificado,Léida,free,2020-06-01,movil,26
3293,18,M,Vigo,free,2019-04-24,tablet,61
3294,28,F,Oviedo,premium,2023-02-14,tablet,33
3295,44,M,Granada,premium,2019-01-28,tablet,35
3296,47,F,Valladolid,premium,2020-05-02,movil,27
3297,45,No_especificado,Madrid,premium,2021-05-22,movil,49
3298,43,F,Santander,free,2021-07-01,movil,48
3299,14,M,Vigo,estudiante,2021-09-21,movil,81
3300,13,No_especificado,Santander,free,2021-10-21,pc,4
3301,18,F,Madrid,premium,2019-07-15,pc,55
3302,28,No_especificado,Huelva,premium,2021-10-13,pc,41
3303,29,F,Córdoba,premium,2019-02-26,tablet,56
3304,36,No_especificado,Córdoba,premium,2019-04-05,movil,66
3305,49,No_especificado,Castellón,free,2019-09-16,pc,19
3306,21,No_especificado,Léida,free,2023-09-20,pc,29
3307,14,No_especificado,Granada,free,2023-03-25,movil,9
3308,39,M,Bilbao,premium,2020-12-04,movil,42
3309,13,F,Burgos,premium,2023-07-19,tablet,15
3310,28,M,Léida,free,2019-06-20,movil,37
3311,41,M,Jerez,free,2020-11-15,movil,21
3312,52,No_especificado,Alicante,familiar,2023-06-10,movil,56
3313,26,F,Jerez,familiar,2023-08-21,tablet,0
3314,22,F,Córdoba,free,2020-12-09,movil,32
3315,46,No_especificado,Almería,premium,2022-11-20,movil,28
3316,33,No_especificado,Jaén,free,2023-01-30,movil,35
3317,28,No_especificado,Huelva,premium,2022-12-21,pc,0
3318,30,F,Tarragona,premium,2020-01-27,movil,60
3319,16,F,Tarragona,premium,2022-06-29,movil,39
3320,14,M,Alcalá de Henares,estudiante,2021-01-11,movil,0
3321,40,F,Tarragona,premium,2020-04-01,movil,44
3322,47,No_especificado,Valencia,familiar,2023-09-06,tablet,85
3323,23,M,Toledo,free,2020-07-07,tablet,18
3324,34,No_especificado,Oviedo,familiar,2019-09-14,pc,89
3325,31,F,Sevilla,premium,2022-07-07,pc,67
3326,24,F,Madrid,free,2022-05-16,movil,5
3327,27,F,Toledo,free,2021-09-05,pc,23
3328,13,M,Vigo,premium,2021-02-21,movil,18
3329,33,M,Córdoba,premium,2021-01-19,smart_speaker,36
3330,26,M,Toledo,premium,2021-04-24,movil,37
3331,46,No_especificado,Málaga,premium,2023-01-10,movil,70
3332,13,No_especificado,Sevilla,estudiante,2019-07-25,tablet,36
3333,38,M,Bilbao,premium,2022-12-26,movil,57
3334,27,M,Vigo,free,2020-09-28,movil,2
3335,19,F,Getafe,estudiante,2022-03-16,movil,37
3336,31,M,Zaragoza,familiar,2021-12-04,movil,111
3337,19,M,Salamanca,free,2020-11-06,tablet,4
3338,26,F,Léida,premium,2023-06-29,smart_speaker,65
3339,13,No_especificado,Almería,premium,2023-09-05,movil,74
3340,25,F,Getafe,premium,2022-11-02,pc,30
3341,13,F,Málaga,premium,2020-12-23,pc,59
3342,25,M,Palma,premium,2021-06-02,pc,48
3343,17,F,Jerez,premium,2023-02-01,movil,38
3344,22,M,Valencia,premium,2023-01-13,movil,42
3345,19,M,Valencia,free,2022-12-11,pc,0
3346,60,F,Jerez,familiar,2021-04-12,movil,19
3347,30,F,Tarragona,free,2019-10-26,tablet,0
3348,13,No_especificado,Burgos,premium,2020-10-13,movil,46
3349,30,No_especificado,Oviedo,premium,2019-12-27,tablet,70
3350,32,No_especificado,Girona,premium,2022-05-11,movil,42
3351,16,M,Huelva,free,2021-06-26,pc,42
3352,39,F,Toledo,familiar,2022-06-27,tablet,22
3353,28,No_especificado,Vigo,premium,2022-04-18,smart_speaker,47
3354,23,M,Murcia,free,2023-06-09,movil,31
3355,37,No_especificado,Jaén,familiar,2022-02-16,movil,54
3356,24,M,Almería,premium,2023-08-22,movil,74
3357,39,M,Almería,premium,2019-02-10,movil,46
3358,13,F,Almería,estudiante,2022-07-12,movil,58
3359,36,M,Murcia,familiar,2020-04-16,pc,0
3360,31,M,Valladolid,premium,2020-08-23,movil,36
3361,25,M,Cádiz,premium,2020-01-26,tablet,26
3362,26,M,Almería,premium,2020-04-16,movil,72
3363,22,M,Vigo,premium,2019-04-09,movil,64
3364,18,F,Bilbao,free,2023-08-05,tablet,31
3365,28,F,Castellón,free,2020-10-26,pc,25
3366,28,No_especificado,Gijón,premium,2022-07-22,movil,57
3367,13,M,Valladolid,estudiante,2022-08-19,movil,14
3368,33,F,Vigo,premium,2020-09-17,pc,4
3369,21,M,Cádiz,free,2023-07-24,pc,19
3370,18,F,Toledo,premium,2021-11-11,movil,31
3371,31,F,Orense,premium,2019-06-04,movil,65
3372,16,No_especificado,Castellón,premium,2019-02-13,tablet,33
3373,19,No_especificado,Tarragona,premium,2022-06-05,pc,0
3374,29,M,Jaén,familiar,2019-08-14,tablet,88
3375,40,F,Castellón,premium,2021-10-13,movil,27
3376,13,F,Huelva,estudiante,2023-06-22,tablet,50
3377,37,No_especificado,Córdoba,premium,2020-07-22,smart_speaker,48
3378,31,F,Alicante,premium,2023-03-06,movil,67
3379,19,M,Cádiz,premium,2023-01-06,tablet,40
3380,47,M,Madrid,premium,2021-07-27,movil,41
3381,13,M,Oviedo,premium,2019-11-12,movil,31
3382,16,No_especificado,Alcalá de Henares,free,2021-10-22,pc,25
3383,17,F,Léida,estudiante,2021-08-01,pc,56
3384,19,No_especificado,Salamanca,estudiante,2022-11-19,movil,0
3385,31,No_especificado,Valencia,familiar,2023-03-07,movil,64
3386,34,M,Málaga,premium,2020-08-05,movil,31
3387,18,M,Sevilla,premium,2023-02-09,movil,53
3388,46,No_especificado,Orense,free,2021-10-22,movil,20
3389,33,M,Valencia,premium,2020-07-29,movil,38
3390,13,No_especificado,Alicante,premium,2021-03-01,tablet,64
3391,38,M,Getafe,familiar,2021-11-06,pc,81
3392,25,F,Málaga,premium,2021-12-16,movil,56
3393,38,F,Valencia,premium,2020-12-18,movil,77
3394,39,F,Santander,premium,2021-03-30,pc,46
3395,13,M,Alcalá de Henares,premium,2021-09-07,movil,48
3396,31,F,Valladolid,premium,2023-01-03,movil,59
3397,44,No_especificado,Alicante,premium,2022-10-10,tablet,43
3398,53,F,Valladolid,premium,2022-07-18,tablet,9
3399,33,F,Oviedo,premium,2019-02-06,movil,29
3400,13,No_especificado,Barcelona,premium,2021-12-28,movil,40
3401,13,No_especificado,Léida,free,2023-12-17,pc,17
3402,28,No_especificado,Cádiz,premium,2019-07-31,pc,67
3403,13,F,Salamanca,premium,2021-04-23,movil,63
3404,29,F,Jaén,premium,2020-06-23,movil,65
3405,22,F,Orense,premium,2021-11-20,tablet,18
3406,13,M,Santander,premium,2023-04-12,movil,19
3407,33,F,Tarragona,premium,2020-12-26,movil,74
3408,21,No_especificado,Cádiz,premium,2023-08-09,movil,57
3409,13,M,Málaga,premium,2021-10-28,smart_speaker,48
3410,36,F,Salamanca,free,2022-04-20,pc,0
3411,25,M,Córdoba,familiar,2020-12-16,movil,81
3412,13,F,Santander,premium,2023-04-03,smart_speaker,71
3413,32,F,Jaén,premium,2021-09-14,movil,59
3414,23,M,Bilbao,premium,2021-02-14,movil,10
3415,34,M,Palma,premium,2023-09-16,pc,43
3416,28,No_especificado,Jaén,premium,2022-10-10,movil,66
3417,37,M,Badajoz,premium,2022-09-23,tablet,83
3418,29,F,Santander,free,2020-10-19,smart_speaker,9
3419,25,F,Oviedo,free,2022-04-23,movil,26
3420,40,No_especificado,Valencia,familiar,2022-09-25,movil,15
3421,28,M,Girona,premium,2021-04-02,tablet,77
3422,25,No_especificado,Jaén,premium,2019-10-04,movil,63
3423,33,M,Madrid,premium,2020-02-19,movil,64
3424,18,M,Orense,premium,2020-03-26,pc,28
3425,28,M,Málaga,premium,2020-08-19,movil,14
3426,24,F,Toledo,free,2019-02-06,movil,23
3427,49,F,Bilbao,premium,2021-06-15,smart_speaker,53
3428,35,No_especificado,Getafe,familiar,2020-10-05,pc,94
3429,16,F,Valladolid,estudiante,2021-11-14,movil,45
3430,57,F,Bilbao,premium,2021-12-04,pc,43
3431,41,M,Santander,premium,2019-11-14,movil,64
3432,13,F,Sevilla,premium,2019-01-09,movil,51
3433,29,M,Toledo,premium,2020-08-10,movil,51
3434,18,F,Léida,free,2023-10-14,movil,3
3435,22,M,Cádiz,estudiante,2019-06-11,smart_speaker,47
3436,42,No_especificado,Valencia,premium,2023-08-19,movil,81
3437,44,No_especificado,Palma,free,2023-05-01,tablet,32
3438,15,M,Santander,estudiante,2019-05-23,tablet,39
3439,30,No_especificado,Alicante,premium,2023-10-07,movil,32
3440,34,F,Orense,premium,2022-02-07,pc,59
3441,34,No_especificado,Valencia,premium,2022-04-10,movil,65
3442,17,F,Málaga,premium,2020-10-30,pc,63
3443,19,F,Oviedo,free,2020-09-12,movil,5
3444,34,M,Badajoz,premium,2022-11-22,movil,69
3445,33,No_especificado,Vigo,premium,2020-01-27,movil,45
3446,31,F,Almería,premium,2021-08-04,movil,47
3447,14,M,Zaragoza,free,2023-09-12,movil,1
3448,27,No_especificado,Valencia,premium,2022-11-25,movil,46
3449,28,No_especificado,Alicante,premium,2020-06-23,pc,58
3450,25,M,Getafe,premium,2019-01-14,pc,56
3451,26,F,Málaga,premium,2023-11-24,movil,81
3452,28,M,Bilbao,premium,2023-07-27,tablet,91
3453,32,M,Burgos,premium,2023-10-01,pc,40
3454,17,No_especificado,Valladolid,estudiante,2023-12-25,smart_speaker,13
3455,16,No_especificado,Salamanca,premium,2020-08-15,movil,27
3456,32,F,Málaga,free,2020-07-29,movil,12
3457,30,No_especificado,Bilbao,free,2019-08-16,pc,39
3458,26,No_especificado,Bilbao,familiar,2020-10-01,smart_speaker,122
3459,13,M,Toledo,free,2019-11-17,smart_speaker,17
3460,21,No_especificado,Madrid,premium,2020-09-26,movil,63
3461,13,F,Getafe,premium,2019-01-03,movil,16
3462,26,M,Alcalá de Henares,premium,2021-07-17,movil,76
3463,30,No_especificado,Jerez,free,2021-12-14,pc,0
3464,13,M,Badajoz,free,2023-07-16,movil,45
3465,20,F,Gijón,estudiante,2020-10-06,pc,26
3466,45,M,Jerez,premium,2020-11-02,tablet,65
3467,43,F,Sevilla,premium,2021-07-20,movil,25
3468,13,M,Léida,premium,2020-06-27,movil,47
3469,32,No_especificado,Orense,premium,2021-07-10,pc,52
3470,45,M,Bilbao,free,2022-12-21,tablet,0
3471,38,No_especificado,Oviedo,premium,2019-07-02,pc,23
3472,38,F,Zaragoza,premium,2019-01-09,pc,35
3473,18,M,Huelva,estudiante,2023-04-04,movil,34
3474,13,M,Valencia,estudiante,2020-12-13,movil,51
3475,18,M,Málaga,premium,2022-11-04,tablet,60
3476,35,No_especificado,Vigo,premium,2022-08-11,movil,78
3477,32,M,Palma,premium,2020-10-21,movil,55
3478,44,F,Barcelona,free,2019-05-06,movil,10
3479,13,No_especificado,Vigo,free,2021-08-08,movil,23
3480,13,F,Orense,premium,2022-04-25,tablet,94
3481,45,M,Jerez,free,2019-01-25,movil,52
3482,28,M,Barcelona,familiar,2019-04-20,movil,76
3483,22,F,Madrid,estudiante,2023-03-24,movil,72
3484,13,M,Jaén,free,2020-10-03,movil,0
3485,18,M,Granada,premium,2023-07-29,movil,15
3486,45,No_especificado,Bilbao,familiar,2019-08-15,movil,114
3487,13,M,Huelva,estudiante,2023-09-01,movil,82
3488,39,No_especificado,Barcelona,free,2019-12-15,movil,0
3489,23,F,Málaga,estudiante,2023-07-18,movil,35
3490,36,F,Léida,premium,2020-07-26,tablet,20
3491,26,No_especificado,Orense,premium,2020-09-12,movil,31
3492,33,No_especificado,Santander,premium,2021-02-05,pc,40
3493,21,M,Jaén,estudiante,2023-05-09,movil,44
3494,52,No_especificado,Toledo,premium,2021-01-07,tablet,36
3495,15,M,Tarragona,free,2022-06-18,movil,28
3496,26,M,Alcalá de Henares,premium,2022-07-07,pc,16
3497,54,No_especificado,Alcalá de Henares,premium,2023-01-09,movil,37
3498,23,F,Jerez,free,2020-04-27,pc,22
3499,48,No_especificado,Tarragona,free,2023-04-13,movil,0
3500,31,F,Lugo,premium,2021-10-11,tablet,86
3501,29,M,Castellón,premium,2023-09-29,movil,20
3502,20,No_especificado,Almería,premium,2023-09-08,tablet,49
3503,43,No_especificado,Alcalá de Henares,premium,2022-02-07,tablet,38
3504,37,No_especificado,Málaga,premium,2020-05-09,movil,16
3505,13,M,Jaén,free,2022-06-01,movil,12
3506,45,F,Madrid,premium,2021-01-18,tablet,46
3507,31,F,Toledo,premium,2023-08-17,pc,50
3508,41,M,Alicante,premium,2021-03-06,pc,32
3509,36,No_especificado,Granada,free,2023-12-01,movil,7
3510,51,F,Vigo,premium,2020-03-03,movil,28
3511,17,No_especificado,Léida,estudiante,2019-02-01,movil,63
3512,28,No_especificado,Burgos,free,2021-01-08,movil,24
3513,30,M,Almería,premium,2020-05-28,tablet,23
3514,47,M,Vigo,premium,2021-03-25,movil,62
3515,44,M,Cádiz,familiar,2020-10-21,pc,44
3516,32,No_especificado,Sevilla,free,2020-11-05,tablet,22
3517,41,F,Sevilla,free,2019-01-15,tablet,37
3518,30,M,Sevilla,free,2019-06-20,movil,0
3519,49,F,Zaragoza,familiar,2023-09-29,movil,76
3520,20,F,Badajoz,premium,2023-04-29,movil,53
3521,13,M,Córdoba,premium,2019-06-29,pc,66
3522,13,No_especificado,Lugo,estudiante,2019-10-14,movil,44
3523,30,F,Alcalá de Henares,premium,2023-09-01,movil,65
3524,29,No_especificado,Vigo,premium,2021-09-06,movil,57
3525,27,M,Zaragoza,free,2019-05-06,pc,19
3526,29,M,Girona,premium,2022-10-16,movil,41
3527,13,No_especificado,Almería,estudiante,2022-07-10,smart_speaker,30
3528,30,F,Burgos,familiar,2023-01-24,tablet,52
3529,26,M,Zaragoza,premium,2023-05-01,pc,38
3530,17,M,Barcelona,estudiante,2021-04-21,movil,37
3531,24,No_especificado,Vigo,free,2023-08-11,movil,20
3532,32,M,Toledo,premium,2023-08-24,movil,41
3533,15,F,Alicante,free,2022-11-14,movil,0
3534,59,F,Lugo,premium,2020-01-23,pc,22
3535,21,No_especificado,Zaragoza,premium,2021-04-27,pc,55
3536,32,M,Almería,premium,2019-10-29,movil,55
3537,22,M,Toledo,free,2022-09-10,pc,23
3538,28,No_especificado,Valladolid,premium,2023-12-19,movil,38
3539,30,F,Bilbao,familiar,2019-12-25,tablet,91
3540,27,F,Badajoz,premium,2022-05-24,pc,44
3541,40,M,Murcia,familiar,2020-10-03,pc,88
3542,47,F,Badajoz,free,2020-09-09,pc,0
3543,38,M,Huelva,premium,2023-04-20,movil,57
3544,17,No_especificado,Alicante,premium,2023-11-22,movil,50
3545,40,F,Toledo,familiar,2020-03-28,movil,35
3546,33,No_especificado,Orense,free,2019-02-20,movil,33
3547,15,M,Santander,premium,2020-10-11,movil,42
3548,31,No_especificado,Sevilla,premium,2023-04-28,pc,29
3549,17,M,Jaén,premium,2021-12-22,movil,42
3550,37,M,Castellón,premium,2022-03-27,pc,57
3551,17,No_especificado,Gijón,free,2021-03-10,movil,29
3552,17,M,Getafe,estudiante,2020-01-01,movil,9
3553,23,F,Barcelona,estudiante,2020-03-19,smart_speaker,78
3554,35,F,Zaragoza,free,2022-01-01,movil,19
3555,22,F,Castellón,premium,2022-09-09,movil,37
3556,29,F,Jerez,premium,2023-04-26,pc,23
3557,23,No_especificado,Granada,free,2022-05-17,movil,16
3558,13,No_especificado,Burgos,estudiante,2023-04-13,smart_speaker,29
3559,32,No_especificado,Valladolid,premium,2020-06-05,pc,45
3560,24,M,Zaragoza,premium,2019-05-12,movil,26
3561,46,F,Jerez,premium,2019-01-25,movil,28
3562,31,M,Castellón,premium,2021-03-15,movil,35
3563,28,F,Bilbao,familiar,2019-07-31,movil,73
3564,13,F,Palma,free,2020-02-25,tablet,19
3565,42,No_especificado,Valencia,free,2021-01-10,pc,46
3566,26,No_especificado,Lugo,premium,2022-12-03,movil,45
3567,54,No_especificado,Badajoz,free,2022-07-29,smart_speaker,37
3568,20,M,Palma,premium,2023-06-26,movil,32
3569,39,No_especificado,Orense,free,2021-12-10,tablet,4
3570,41,F,Toledo,free,2023-01-06,movil,25
3571,34,F,Castellón,premium,2019-11-02,movil,39
3572,20,M,Zaragoza,free,2022-06-17,movil,41
3573,25,F,Córdoba,premium,2022-01-20,movil,36
3574,27,M,Huelva,premium,2022-10-28,tablet,48
3575,15,No_especificado,Huelva,premium,2023-04-10,movil,33
3576,20,F,Zaragoza,estudiante,2019-11-18,pc,71
3577,17,F,Santander,premium,2019-07-07,pc,9
3578,13,F,Málaga,premium,2019-03-08,movil,15
3579,44,No_especificado,Badajoz,premium,2022-12-25,pc,45
3580,34,M,Salamanca,free,2022-11-14,movil,28
3581,28,M,Léida,free,2019-10-03,movil,18
3582,40,M,Orense,free,2020-04-17,movil,22
3583,44,No_especificado,Gijón,free,2022-10-30,tablet,29
3584,20,F,Granada,free,2021-07-24,tablet,12
3585,19,M,Huelva,premium,2023-04-21,movil,69
3586,23,No_especificado,Barcelona,premium,2023-11-06,tablet,29
3587,31,No_especificado,Vigo,premium,2020-03-28,tablet,43
3588,31,F,Alcalá de Henares,free,2023-09-09,tablet,48
3589,38,F,Madrid,premium,2020-05-24,pc,45
3590,13,F,Gijón,free,2020-06-01,movil,12
3591,36,M,Huelva,free,2021-03-11,movil,2
3592,53,M,Oviedo,free,2020-08-17,movil,20
3593,28,M,Bilbao,premium,2020-11-05,movil,31
3594,33,F,Tarragona,premium,2019-10-20,movil,21
3595,53,No_especificado,Palma,premium,2021-11-22,movil,71
3596,39,M,Alicante,free,2021-01-04,movil,0
3597,30,No_especificado,Getafe,free,2022-06-14,tablet,38
3598,35,M,Granada,premium,2019-09-08,pc,24
3599,20,F,Cádiz,premium,2019-11-24,movil,35
3600,20,M,Sevilla,premium,2020-10-26,pc,75
3601,13,F,Léida,premium,2022-07-26,movil,58
3602,13,F,Sevilla,premium,2022-12-03,movil,25
3603,13,F,Murcia,estudiante,2020-11-27,movil,36
3604,46,No_especificado,Cádiz,premium,2019-04-06,pc,50
3605,13,F,Palma,premium,2023-08-01,movil,65
3606,42,F,Murcia,premium,2021-08-06,movil,47
3607,52,No_especificado,Murcia,premium,2021-04-03,movil,61
3608,36,F,Gijón,free,2021-12-24,movil,7
3609,35,M,Badajoz,premium,2021-01-04,smart_speaker,49
3610,34,No_especificado,Madrid,premium,2022-12-18,movil,31
3611,29,No_especificado,Huelva,premium,2019-05-19,movil,28
3612,13,F,Córdoba,premium,2019-12-31,tablet,64
3613,13,F,Santander,premium,2022-11-18,tablet,47
3614,31,F,Murcia,premium,2019-04-03,pc,51
3615,24,No_especificado,Getafe,premium,2021-06-26,pc,50
3616,33,No_especificado,Málaga,premium,2019-08-08,movil,59
3617,48,No_especificado,Toledo,premium,2019-02-07,pc,49
3618,28,F,Getafe,premium,2019-10-20,pc,26
3619,33,No_especificado,Bilbao,premium,2019-06-29,movil,58
3620,25,No_especificado,Castellón,familiar,2021-12-22,movil,76
3621,24,M,Bilbao,premium,2023-12-04,tablet,58
3622,38,M,Murcia,premium,2019-08-27,tablet,62
3623,29,No_especificado,Orense,premium,2022-05-03,movil,24
3624,20,No_especificado,Granada,premium,2020-07-11,movil,56
3625,57,M,Córdoba,premium,2022-10-07,pc,38
3626,33,No_especificado,Toledo,premium,2019-01-15,pc,33
