"usuario_id";"edad";"sexo";"ciudad";"tipo_suscripcion";"fecha_registro";"dispositivo_principal";"horas_escucha_mensual";"total_reproducciones";"canciones_distintas";"artistas_distintos";"ratio_completadas";"modo_reproduccion_favorito";"reproducciones_fin_semana";"generos_distintos";"genero_favorito";"puntuacion_media_dada"
2978;31;"No_especificado";"Alcalá de Henares";"premium";"2022-01-26";"movil";58;11;11;11;0.7273;"recomendacion";45.45;6;"indie";4.0
2979;31;"M";"Cádiz";"familiar";"2022-12-29";"pc";77;4;4;4;0.75;"playlist";0.0;4;"rock";3.67
2980;28;"No_especificado";"Cádiz";"free";"2019-02-04";"movil";24;10;10;10;0.8;"album";20.0;8;"latin";3.8
2981;29;"F";"Palma";"premium";"2022-12-07";"pc";32;10;10;10;0.6;"recomendacion";20.0;6;"electronica";2.5
2982;27;"No_especificado";"Murcia";"premium";"2022-03-22";"movil";50;17;17;16;0.5882;"radio";11.76;9;"rap";3.0
2983;29;"F";"Barcelona";"premium";"2020-10-08";"movil";15;10;10;10;0.8;"playlist";20.0;7;"rock";4.0
2984;13;"M";"Huelva";"free";"2019-12-24";"movil";36;10;10;10;0.6;"playlist";50.0;6;"r&b";3.5
2985;24;"M";"Castellón";"estudiante";"2019-05-18";"movil";64;16;16;16;0.75;"busqueda";50.0;8;"indie";4.17
2986;14;"F";"Alcalá de Henares";"free";"2019-03-08";"movil";0;11;11;11;0.8182;"album";18.18;8;"pop";3.67
2987;17;"M";"Salamanca";"premium";"2022-02-04";"movil";40;4;4;4;0.75;"recomendacion";25.0;4;"pop";4.25
2988;20;"F";"Lugo";"premium";"2020-11-26";"movil";70;12;12;10;0.8333;"playlist";33.33;7;"rap";4.2
2989;30;"F";"Córdoba";"premium";"2019-01-06";"movil";81;10;10;10;0.6;"recomendacion";60.0;7;"reggaeton";2.33
2990;32;"F";"Bilbao";"premium";"2019-02-04";"pc";0;12;12;12;0.8333;"busqueda";33.33;7;"flamenco";2.67
2991;40;"No_especificado";"Palma";"familiar";"2023-01-18";"pc";14;15;15;15;0.6667;"busqueda";26.67;8;"r&b";3.75
2992;30;"No_especificado";"Toledo";"premium";"2023-09-13";"movil";29;8;8;8;0.625;"radio";12.5;6;"rock";4.25
2993;53;"No_especificado";"Getafe";"premium";"2021-04-27";"movil";73;9;9;9;0.6667;"recomendacion";33.33;6;"rap";0.0
2994;19;"F";"Jaén";"premium";"2020-09-11";"tablet";42;14;14;13;0.4286;"album";35.71;8;"r&b";4.0
2995;30;"M";"Cádiz";"free";"2019-06-06";"movil";32;14;14;14;0.5714;"album";21.43;7;"rap";4.5
2996;28;"M";"Castellón";"premium";"2021-11-18";"movil";24;7;7;7;0.8571;"busqueda";28.57;4;"rap";5.0
2997;19;"F";"Burgos";"premium";"2021-12-30";"movil";44;12;12;12;0.75;"playlist";41.67;7;"reggaeton";3.25
2998;42;"No_especificado";"Orense";"familiar";"2023-05-08";"movil";72;10;10;10;0.6;"playlist";50.0;6;"indie";3.33
2999;18;"No_especificado";"Alicante";"premium";"2021-09-28";"pc";57;6;6;6;0.8333;"busqueda";50.0;4;"pop";4.0
3000;23;"No_especificado";"Sevilla";"premium";"2023-07-15";"movil";62;10;10;10;0.9;"album";20.0;4;"latin";4.0
3001;58;"No_especificado";"Zaragoza";"premium";"2019-12-16";"movil";37;14;14;14;0.7143;"radio";28.57;8;"latin";5.0
3002;37;"F";"Santander";"familiar";"2021-01-09";"pc";37;13;13;13;0.5385;"recomendacion";15.38;5;"r&b";4.33
3003;26;"M";"Alcalá de Henares";"premium";"2021-08-01";"tablet";45;11;11;11;0.4545;"playlist";45.45;8;"indie";4.67
3004;25;"M";"Salamanca";"premium";"2023-10-15";"pc";94;11;10;10;0.6364;"album";18.18;7;"r&b";4.33
3005;24;"No_especificado";"Málaga";"free";"2022-01-26";"movil";28;8;8;7;0.625;"album";50.0;5;"rock";3.5
3006;13;"No_especificado";"Sevilla";"estudiante";"2020-02-06";"pc";60;8;8;7;0.5;"recomendacion";75.0;5;"reggaeton";4.0
3007;41;"F";"Alcalá de Henares";"familiar";"2020-01-23";"movil";44;9;9;9;0.7778;"album";55.56;6;"indie";3.6
3008;13;"M";"Tarragona";"free";"2019-11-18";"pc";19;6;6;5;0.6667;"album";66.67;4;"latin";4.0
3009;28;"F";"Jerez";"free";"2023-03-05";"pc";30;7;7;7;0.7143;"playlist";42.86;5;"rock";3.67
3010;52;"M";"Bilbao";"familiar";"2019-12-22";"smart_speaker";48;8;8;8;1.0;"playlist";37.5;7;"electronica";4.0
3011;17;"F";"Granada";"free";"2020-08-27";"movil";2;13;13;12;0.6154;"radio";7.69;8;"rap";4.0
3012;30;"No_especificado";"Vigo";"free";"2019-06-30";"movil";27;5;5;5;0.6;"radio";20.0;4;"flamenco";4.33
3013;21;"No_especificado";"Castellón";"free";"2021-01-12";"movil";31;11;11;11;0.9091;"busqueda";18.18;7;"clasica";3.0
3014;33;"M";"Burgos";"premium";"2020-04-02";"movil";45;9;9;9;0.8889;"recomendacion";66.67;7;"clasica";3.38
3015;17;"F";"Oviedo";"free";"2019-01-22";"movil";12;9;9;8;0.5556;"album";11.11;7;"r&b";5.0
3016;13;"No_especificado";"Bilbao";"premium";"2019-04-08";"movil";49;8;8;8;0.5;"busqueda";25.0;6;"electronica";3.2
3017;28;"F";"Cádiz";"premium";"2022-06-11";"tablet";48;10;10;10;0.8;"album";20.0;8;"flamenco";4.2
3018;34;"F";"Burgos";"premium";"2021-07-24";"pc";52;3;3;3;1.0;"recomendacion";33.33;3;"electronica";2.5
3019;26;"F";"Almería";"premium";"2023-03-15";"tablet";45;8;8;8;0.625;"recomendacion";25.0;5;"reggaeton";4.25
3020;13;"F";"Alicante";"estudiante";"2023-05-23";"movil";35;8;8;8;0.625;"playlist";37.5;6;"rap";0.0
3021;28;"No_especificado";"Bilbao";"premium";"2019-10-17";"smart_speaker";30;13;13;13;0.8462;"radio";30.77;6;"clasica";4.5
3022;38;"No_especificado";"Gijón";"premium";"2020-11-29";"pc";31;8;8;8;0.75;"album";37.5;7;"rap";4.0
3023;30;"No_especificado";"Málaga";"premium";"2022-06-19";"movil";47;11;11;11;0.8182;"album";36.36;7;"rock";4.0
3024;36;"M";"Getafe";"familiar";"2019-08-03";"tablet";87;13;13;13;0.6923;"playlist";46.15;8;"rap";3.25
3025;36;"No_especificado";"Alcalá de Henares";"familiar";"2022-11-14";"pc";0;11;11;9;1.0;"recomendacion";0.0;9;"flamenco";2.8
3026;42;"No_especificado";"Orense";"premium";"2022-07-27";"movil";75;7;7;7;0.2857;"busqueda";28.57;4;"indie";4.5
3027;22;"M";"Alicante";"free";"2021-04-08";"pc";23;3;3;3;0.3333;"busqueda";33.33;3;"r&b";2.67
3028;17;"No_especificado";"Córdoba";"premium";"2019-11-08";"movil";6;6;6;5;0.8333;"busqueda";50.0;5;"rock";3.5
3029;19;"F";"Castellón";"premium";"2022-07-30";"pc";34;10;10;10;0.5;"busqueda";40.0;8;"rap";4.25
3030;23;"F";"Alcalá de Henares";"premium";"2019-10-27";"pc";25;10;10;10;0.7;"album";40.0;6;"rock";3.67
3031;19;"F";"Girona";"free";"2022-03-19";"movil";19;7;7;7;0.8571;"playlist";42.86;5;"indie";2.67
3032;18;"No_especificado";"Madrid";"premium";"2019-01-23";"pc";55;9;9;9;0.6667;"playlist";22.22;6;"electronica";4.33
3033;36;"No_especificado";"Castellón";"premium";"2021-10-05";"movil";92;4;4;4;0.75;"recomendacion";25.0;4;"rock";3.0
3034;41;"No_especificado";"Jerez";"free";"2019-04-11";"movil";23;5;5;5;0.8;"recomendacion";20.0;4;"pop";4.67
3035;20;"M";"Valencia";"premium";"2022-08-14";"movil";50;10;10;10;1.0;"busqueda";20.0;6;"rap";4.5
3036;31;"F";"Santander";"premium";"2022-06-14";"tablet";34;13;13;13;0.7692;"album";7.69;9;"rap";5.0
3037;37;"M";"Jerez";"premium";"2019-09-08";"movil";17;8;8;8;0.625;"radio";12.5;6;"pop";0.0
3038;25;"F";"Santander";"free";"2020-01-17";"movil";28;8;8;8;0.625;"busqueda";50.0;6;"reggaeton";4.5
3039;24;"F";"Lugo";"estudiante";"2023-12-17";"tablet";44;9;9;9;0.7778;"playlist";22.22;6;"rock";4.0
3040;26;"No_especificado";"Valladolid";"familiar";"2022-07-17";"pc";34;8;8;8;0.625;"busqueda";12.5;6;"electronica";4.0
3041;42;"F";"Valencia";"familiar";"2020-08-12";"movil";29;14;14;14;0.7143;"album";21.43;8;"rock";3.2
3042;31;"M";"Badajoz";"premium";"2019-01-27";"movil";53;8;8;8;0.75;"radio";25.0;6;"pop";3.29
3043;16;"F";"Jaén";"premium";"2020-06-23";"movil";46;10;10;9;0.7;"radio";10.0;5;"rock";3.8
3044;17;"No_especificado";"Santander";"premium";"2019-03-27";"tablet";72;8;8;8;0.625;"busqueda";25.0;4;"latin";3.17
3045;14;"M";"Lugo";"premium";"2023-02-01";"movil";31;11;11;11;0.9091;"radio";27.27;8;"latin";3.6
3046;13;"F";"Badajoz";"premium";"2020-02-23";"movil";17;8;8;7;0.375;"radio";25.0;6;"electronica";3.6
3047;47;"F";"Castellón";"free";"2021-06-02";"tablet";28;13;13;12;0.9231;"recomendacion";23.08;6;"pop";3.5
3048;29;"No_especificado";"Girona";"premium";"2021-12-23";"movil";31;18;18;17;0.7778;"playlist";38.89;10;"indie";5.0
3049;38;"No_especificado";"Alcalá de Henares";"premium";"2020-12-12";"movil";28;11;11;10;0.6364;"recomendacion";27.27;5;"rap";3.67
3050;37;"No_especificado";"Almería";"premium";"2019-06-01";"smart_speaker";27;9;9;9;0.8889;"playlist";22.22;6;"clasica";5.0
3051;20;"M";"Getafe";"free";"2022-08-18";"pc";31;13;13;13;0.6923;"radio";23.08;7;"rap";4.2
3052;38;"No_especificado";"Barcelona";"free";"2023-12-17";"tablet";28;12;12;12;0.3333;"album";50.0;8;"r&b";3.33
3053;15;"No_especificado";"Granada";"free";"2022-02-12";"movil";13;12;12;12;0.5;"playlist";50.0;8;"clasica";4.0
3054;29;"F";"Gijón";"premium";"2022-09-24";"tablet";28;10;10;10;0.6;"album";20.0;7;"flamenco";3.67
3055;44;"M";"Madrid";"premium";"2020-03-14";"tablet";0;10;10;9;0.6;"radio";30.0;6;"reggaeton";4.0
3056;18;"M";"Badajoz";"premium";"2023-10-21";"movil";34;7;7;7;0.8571;"playlist";14.29;6;"rap";4.0
3057;13;"F";"Almería";"estudiante";"2022-02-21";"pc";15;8;8;8;0.625;"album";25.0;6;"indie";2.6
3058;35;"F";"Tarragona";"premium";"2019-05-31";"pc";45;13;13;13;0.4615;"radio";23.08;7;"indie";4.0
3059;46;"F";"Jerez";"premium";"2023-07-15";"pc";75;11;11;11;0.8182;"album";27.27;8;"electronica";4.0
3060;33;"F";"Toledo";"premium";"2020-09-22";"movil";51;12;12;12;0.75;"recomendacion";16.67;8;"latin";5.0
3061;28;"No_especificado";"Castellón";"premium";"2023-12-13";"pc";0;9;9;9;0.5556;"recomendacion";33.33;7;"indie";5.0
3062;13;"F";"Salamanca";"free";"2022-08-02";"pc";21;9;9;9;0.7778;"busqueda";11.11;6;"reggaeton";4.5
3063;35;"No_especificado";"Toledo";"free";"2019-09-16";"pc";24;19;19;19;0.7895;"busqueda";26.32;10;"r&b";4.8
3064;17;"M";"Badajoz";"premium";"2023-11-06";"movil";63;11;11;10;0.7273;"busqueda";18.18;5;"indie";3.5
3065;45;"No_especificado";"Orense";"premium";"2023-03-13";"movil";63;14;14;14;0.7143;"recomendacion";14.29;9;"indie";4.17
3066;39;"F";"Alcalá de Henares";"premium";"2022-11-11";"tablet";33;10;10;10;0.6;"playlist";20.0;7;"rap";4.33
3067;40;"M";"Cádiz";"premium";"2023-05-05";"pc";47;11;11;11;0.8182;"recomendacion";36.36;7;"rock";3.25
3068;34;"No_especificado";"Murcia";"premium";"2023-11-23";"pc";52;9;9;9;0.5556;"recomendacion";22.22;7;"r&b";5.0
3069;26;"M";"Madrid";"familiar";"2023-04-06";"movil";34;13;13;13;0.6923;"playlist";46.15;9;"rap";4.0
3070;27;"M";"Almería";"premium";"2021-02-03";"movil";64;8;8;8;0.5;"recomendacion";0.0;6;"rock";4.0
3071;22;"No_especificado";"Lugo";"free";"2020-12-03";"movil";33;11;11;10;0.6364;"busqueda";18.18;7;"latin";1.0
3072;36;"No_especificado";"Huelva";"premium";"2021-09-20";"pc";39;10;10;10;0.6;"playlist";20.0;6;"flamenco";4.0
3073;44;"No_especificado";"Barcelona";"familiar";"2022-06-04";"pc";49;11;11;10;0.7273;"playlist";27.27;7;"r&b";4.67
3074;46;"No_especificado";"Toledo";"familiar";"2021-09-09";"movil";73;9;9;9;0.8889;"playlist";33.33;8;"rap";2.0
3075;27;"No_especificado";"Burgos";"familiar";"2023-08-29";"pc";33;7;7;7;0.7143;"busqueda";14.29;6;"clasica";3.5
3076;26;"M";"Toledo";"premium";"2021-01-01";"movil";40;10;10;9;0.9;"recomendacion";30.0;7;"r&b";3.33
3077;13;"F";"Burgos";"premium";"2020-12-06";"movil";40;10;10;9;0.8;"radio";20.0;7;"electronica";3.0
3078;18;"No_especificado";"Palma";"premium";"2021-10-27";"pc";56;12;12;12;0.75;"radio";33.33;6;"electronica";4.75
3079;43;"No_especificado";"Jerez";"premium";"2020-07-20";"movil";20;11;11;11;1.0;"busqueda";36.36;6;"clasica";3.67
3080;48;"No_especificado";"Oviedo";"free";"2021-12-14";"pc";18;7;7;7;0.7143;"recomendacion";14.29;4;"flamenco";2.0
3081;16;"M";"Huelva";"premium";"2021-06-27";"tablet";60;16;16;16;0.75;"recomendacion";50.0;7;"clasica";4.0
3082;22;"No_especificado";"Alicante";"premium";"2023-06-06";"movil";43;14;14;14;0.5714;"busqueda";28.57;8;"rap";4.5
3083;23;"F";"Santander";"premium";"2020-04-03";"movil";28;14;14;14;0.7857;"recomendacion";14.29;9;"flamenco";3.5
3084;36;"F";"Zaragoza";"premium";"2023-04-21";"movil";39;12;12;11;0.6667;"playlist";33.33;9;"rock";3.5
3085;13;"F";"Alicante";"premium";"2022-06-06";"pc";56;12;12;12;0.9167;"radio";50.0;7;"indie";3.67
3086;13;"F";"Almería";"premium";"2023-01-19";"movil";21;8;8;8;0.875;"radio";37.5;7;"clasica";3.5
3087;42;"No_especificado";"Salamanca";"free";"2020-12-19";"tablet";2;13;13;12;0.8462;"playlist";38.46;8;"reggaeton";1.0
3088;13;"M";"Alicante";"premium";"2021-03-22";"tablet";57;7;7;6;0.5714;"playlist";28.57;4;"electronica";5.0
3089;24;"M";"Burgos";"premium";"2022-03-24";"tablet";40;4;4;4;1.0;"recomendacion";25.0;2;"pop";2.83
3090;24;"M";"Gijón";"premium";"2019-10-24";"pc";49;9;9;9;0.7778;"recomendacion";22.22;7;"flamenco";5.0
3091;18;"No_especificado";"Salamanca";"free";"2020-09-17";"movil";42;4;4;4;1.0;"playlist";25.0;4;"rock";5.0
3092;13;"F";"Alcalá de Henares";"premium";"2021-04-20";"pc";53;8;8;7;0.625;"playlist";25.0;5;"pop";5.0
3093;35;"No_especificado";"Badajoz";"premium";"2021-06-11";"pc";29;11;11;11;0.6364;"radio";27.27;7;"flamenco";4.0
3094;15;"M";"Lugo";"premium";"2019-03-10";"movil";65;7;7;7;0.7143;"album";71.43;6;"clasica";2.0
3095;16;"M";"Tarragona";"free";"2022-02-07";"pc";10;11;11;11;0.5455;"radio";18.18;7;"indie";3.6
3096;38;"F";"Toledo";"free";"2021-06-17";"tablet";20;8;8;8;0.625;"recomendacion";0.0;6;"reggaeton";3.67
3097;13;"No_especificado";"Vigo";"premium";"2021-03-30";"movil";79;9;9;9;0.8889;"radio";11.11;7;"pop";3.6
3098;21;"F";"Burgos";"estudiante";"2020-06-18";"movil";39;8;8;8;0.625;"busqueda";37.5;6;"flamenco";2.0
3099;31;"F";"Almería";"premium";"2022-04-14";"tablet";57;9;9;9;0.7778;"recomendacion";22.22;7;"flamenco";4.5
3100;51;"No_especificado";"Huelva";"free";"2021-09-19";"movil";0;10;10;10;0.7;"album";20.0;7;"r&b";4.33
3101;37;"F";"Córdoba";"familiar";"2021-10-12";"tablet";82;11;11;11;0.7273;"radio";45.45;7;"indie";2.67
3102;26;"No_especificado";"Salamanca";"free";"2021-03-20";"pc";31;11;11;11;0.6364;"radio";27.27;7;"indie";4.67
3103;39;"F";"Zaragoza";"familiar";"2019-08-08";"tablet";18;4;4;4;0.5;"album";100.0;4;"latin";4.5
3104;48;"No_especificado";"Castellón";"premium";"2021-04-17";"movil";13;12;12;12;0.5;"recomendacion";41.67;6;"r&b";4.5
3105;14;"No_especificado";"Valladolid";"premium";"2023-07-03";"pc";39;8;8;8;0.875;"radio";25.0;7;"rap";4.0
3106;51;"M";"Málaga";"premium";"2023-12-07";"pc";38;15;15;15;0.7333;"busqueda";26.67;9;"r&b";3.5
3107;27;"F";"Salamanca";"familiar";"2022-02-14";"movil";102;10;10;10;0.6;"busqueda";30.0;7;"pop";4.67
3108;24;"F";"Jerez";"free";"2020-11-27";"movil";2;9;9;9;0.4444;"playlist";22.22;6;"clasica";5.0
3109;22;"M";"Palma";"estudiante";"2021-03-02";"movil";84;8;8;8;0.625;"busqueda";25.0;5;"indie";4.2
3110;28;"No_especificado";"Cádiz";"premium";"2021-03-25";"movil";83;6;6;6;0.6667;"busqueda";33.33;4;"flamenco";4.67
3111;36;"F";"Vigo";"premium";"2019-01-06";"movil";32;10;10;10;0.5;"playlist";30.0;7;"electronica";4.25
3112;28;"M";"Jaén";"premium";"2023-08-28";"pc";27;15;15;14;0.6;"recomendacion";46.67;9;"pop";2.67
3113;19;"No_especificado";"Bilbao";"premium";"2022-05-28";"pc";134;11;11;11;0.3636;"radio";9.09;5;"r&b";4.0
3114;40;"F";"Cádiz";"premium";"2019-05-21";"movil";62;10;10;10;0.7;"playlist";50.0;7;"electronica";3.67
3115;20;"F";"Tarragona";"free";"2019-07-16";"pc";43;12;12;12;0.5833;"playlist";25.0;8;"reggaeton";3.83
3116;41;"M";"Santander";"premium";"2020-02-26";"pc";82;6;6;6;1.0;"album";50.0;4;"rock";4.0
3117;49;"F";"Murcia";"premium";"2021-11-30";"movil";15;11;11;11;0.4545;"recomendacion";27.27;7;"latin";3.5
3118;14;"No_especificado";"Santander";"premium";"2022-09-19";"pc";24;9;9;9;0.7778;"playlist";44.44;6;"indie";3.83
3119;16;"F";"Huelva";"premium";"2020-12-18";"movil";51;6;6;6;0.6667;"album";16.67;4;"flamenco";3.5
3120;21;"M";"Jaén";"premium";"2019-02-08";"movil";86;14;14;14;0.7857;"radio";57.14;8;"rap";4.67
3121;50;"No_especificado";"Badajoz";"premium";"2022-08-21";"movil";44;8;8;8;0.625;"album";25.0;6;"r&b";4.0
3122;51;"F";"Toledo";"premium";"2023-04-18";"movil";74;10;10;10;0.6;"recomendacion";30.0;5;"indie";3.8
3123;22;"F";"Bilbao";"premium";"2020-11-19";"movil";4;6;6;6;1.0;"recomendacion";16.67;5;"rap";3.0
3124;25;"M";"Valladolid";"familiar";"2023-01-26";"tablet";40;15;15;14;0.7333;"busqueda";20.0;7;"flamenco";3.0
3125;30;"No_especificado";"Sevilla";"free";"2021-09-24";"pc";21;11;11;11;0.5455;"busqueda";18.18;8;"r&b";3.5
3126;28;"M";"Tarragona";"premium";"2023-11-07";"tablet";55;11;11;11;0.7273;"playlist";45.45;6;"indie";5.0
3127;13;"No_especificado";"Jerez";"free";"2021-08-13";"movil";26;3;3;3;0.3333;"recomendacion";33.33;3;"flamenco";4.5
3128;22;"M";"Alicante";"free";"2019-09-10";"movil";22;10;10;10;0.6;"radio";40.0;7;"electronica";4.33
3129;39;"F";"Jerez";"familiar";"2023-10-25";"pc";23;12;12;12;0.5833;"busqueda";16.67;7;"r&b";3.0
3130;24;"F";"Almería";"free";"2022-09-20";"movil";18;13;13;12;0.6923;"recomendacion";23.08;6;"flamenco";3.25
3131;21;"F";"Jaén";"free";"2019-10-01";"tablet";33;8;8;8;0.875;"radio";0.0;6;"rock";3.5
3132;19;"F";"Lugo";"free";"2020-11-20";"tablet";11;5;5;5;0.8;"busqueda";40.0;3;"flamenco";3.67
3133;19;"F";"Gijón";"premium";"2022-08-20";"movil";66;7;7;7;0.5714;"album";28.57;6;"indie";4.5
3134;22;"F";"Bilbao";"estudiante";"2021-03-16";"pc";61;13;13;13;0.6923;"album";15.38;7;"electronica";2.5
3135;51;"F";"Jerez";"premium";"2020-03-14";"tablet";43;3;3;3;0.6667;"recomendacion";33.33;3;"pop";3.5
3136;41;"M";"Valladolid";"premium";"2022-01-03";"movil";78;7;7;7;0.7143;"album";14.29;5;"indie";3.5
3137;40;"No_especificado";"Barcelona";"premium";"2023-09-05";"movil";44;12;12;12;0.9167;"album";33.33;8;"pop";1.0
3138;35;"F";"Girona";"premium";"2023-03-10";"pc";19;9;9;8;0.7778;"busqueda";55.56;6;"r&b";4.25
3139;18;"F";"Lugo";"premium";"2019-07-20";"tablet";32;9;9;9;0.6667;"album";11.11;5;"rap";5.0
3140;54;"M";"Orense";"premium";"2023-05-03";"movil";28;16;16;15;0.75;"radio";25.0;8;"rock";2.5
3141;18;"M";"Granada";"estudiante";"2021-04-20";"pc";23;8;8;7;0.5;"recomendacion";37.5;5;"latin";3.25
3142;34;"No_especificado";"Tarragona";"premium";"2021-06-28";"movil";47;7;7;7;0.7143;"radio";14.29;6;"flamenco";3.88
3143;41;"M";"Badajoz";"free";"2021-03-31";"movil";30;10;10;10;0.6;"album";40.0;6;"flamenco";5.0
3144;13;"F";"Bilbao";"estudiante";"2020-06-05";"smart_speaker";29;12;12;12;0.8333;"playlist";50.0;6;"latin";4.5
3145;44;"No_especificado";"Girona";"premium";"2023-01-15";"movil";40;9;9;9;0.8889;"album";33.33;7;"electronica";3.5
3146;42;"M";"Oviedo";"familiar";"2019-09-12";"tablet";55;10;10;10;0.5;"playlist";30.0;7;"electronica";4.0
3147;16;"No_especificado";"Santander";"premium";"2019-03-27";"pc";38;9;9;9;0.4444;"busqueda";11.11;6;"latin";3.5
3148;16;"F";"Cádiz";"premium";"2023-01-02";"movil";33;15;15;14;0.7333;"busqueda";20.0;7;"rap";4.75
3149;30;"F";"Barcelona";"premium";"2020-01-27";"movil";55;8;8;8;0.875;"playlist";12.5;6;"indie";3.33
3150;13;"M";"Zaragoza";"premium";"2021-07-31";"movil";44;4;4;4;0.75;"album";0.0;2;"clasica";4.5
3151;20;"No_especificado";"Valencia";"premium";"2023-04-02";"pc";32;15;15;14;0.8;"album";26.67;8;"flamenco";4.0
3152;29;"F";"Jerez";"free";"2022-03-19";"pc";11;4;4;4;0.75;"recomendacion";25.0;3;"electronica";4.5
3153;44;"M";"Girona";"premium";"2022-01-17";"movil";68;11;11;11;0.6364;"album";9.09;7;"reggaeton";0.0
3154;42;"No_especificado";"Burgos";"premium";"2020-10-04";"pc";35;8;8;8;0.5;"radio";12.5;7;"pop";3.2
3155;16;"No_especificado";"Valladolid";"premium";"2019-08-13";"movil";46;11;11;10;0.8182;"radio";27.27;8;"latin";4.0
3156;26;"M";"Huelva";"premium";"2021-06-30";"movil";32;7;7;7;0.7143;"busqueda";42.86;5;"latin";4.0
3157;13;"M";"Huelva";"premium";"2021-09-23";"movil";44;11;11;11;0.7273;"album";18.18;7;"indie";4.0
3158;23;"No_especificado";"Castellón";"estudiante";"2022-12-11";"movil";67;10;10;10;0.9;"album";50.0;6;"rock";3.6
3159;35;"F";"Sevilla";"premium";"2021-07-19";"movil";67;8;8;8;0.625;"recomendacion";25.0;4;"indie";4.5
3160;13;"M";"Gijón";"free";"2023-05-15";"movil";26;8;8;8;0.75;"album";0.0;6;"flamenco";4.6
3161;19;"F";"Bilbao";"free";"2023-03-23";"movil";1;13;13;13;0.6923;"radio";23.08;8;"rock";4.0
3162;22;"F";"Granada";"free";"2019-04-07";"movil";36;9;9;9;0.6667;"playlist";0.0;5;"reggaeton";4.75
3163;23;"F";"Palma";"premium";"2021-10-05";"tablet";76;5;5;5;1.0;"radio";20.0;5;"rock";3.5
3164;34;"M";"Huelva";"premium";"2021-04-09";"smart_speaker";37;15;14;14;0.6;"recomendacion";6.67;8;"rock";5.0
3165;41;"F";"Jaén";"familiar";"2022-12-29";"tablet";73;17;17;15;0.6471;"playlist";17.65;9;"rap";4.5
3166;16;"F";"Zaragoza";"premium";"2022-11-23";"pc";82;12;12;12;0.75;"radio";41.67;7;"indie";3.67
3167;31;"M";"Madrid";"premium";"2022-09-22";"smart_speaker";45;12;12;11;0.6667;"busqueda";50.0;7;"clasica";2.5
3168;17;"No_especificado";"Toledo";"free";"2023-07-06";"movil";37;13;13;13;0.9231;"album";30.77;9;"indie";3.0
3169;34;"F";"Valladolid";"premium";"2021-03-09";"pc";57;17;17;17;0.5294;"busqueda";29.41;7;"electronica";3.67
3170;21;"F";"Murcia";"estudiante";"2022-10-02";"movil";70;9;9;9;0.7778;"playlist";55.56;6;"pop";3.33
3171;38;"F";"Badajoz";"premium";"2022-12-20";"tablet";31;17;17;17;0.5882;"busqueda";41.18;8;"clasica";3.5
3172;13;"No_especificado";"Orense";"premium";"2021-03-10";"movil";56;9;9;9;0.5556;"recomendacion";11.11;6;"rock";3.0
3173;13;"M";"Córdoba";"premium";"2022-10-08";"pc";48;16;16;16;0.9375;"playlist";50.0;9;"electronica";3.0
3174;22;"M";"Zaragoza";"free";"2020-06-24";"movil";38;9;9;9;0.7778;"playlist";22.22;6;"rap";4.5
3175;23;"M";"Alcalá de Henares";"premium";"2019-06-19";"movil";67;13;13;12;0.6923;"album";30.77;7;"electronica";3.4
3176;21;"No_especificado";"Valladolid";"estudiante";"2023-09-23";"pc";74;6;6;6;1.0;"recomendacion";33.33;4;"flamenco";5.0
3177;52;"F";"Vigo";"premium";"2023-04-02";"pc";23;13;13;13;0.6923;"playlist";7.69;7;"flamenco";4.43
3178;31;"F";"Gijón";"premium";"2021-02-12";"movil";99;17;17;17;0.7059;"radio";47.06;7;"pop";4.2
3179;28;"M";"Cádiz";"familiar";"2022-11-06";"pc";61;8;8;8;0.875;"album";62.5;6;"rock";4.5
3180;37;"M";"Alicante";"premium";"2021-12-02";"movil";45;8;8;8;0.625;"album";0.0;6;"r&b";4.0
3181;13;"No_especificado";"Santander";"free";"2019-06-24";"pc";36;12;12;12;0.8333;"busqueda";8.33;7;"electronica";3.8
3182;13;"M";"Lugo";"free";"2019-02-07";"tablet";13;14;14;14;0.5;"playlist";42.86;7;"rock";3.5
3183;42;"M";"Bilbao";"premium";"2022-11-14";"movil";37;5;5;5;0.6;"busqueda";20.0;4;"r&b";0.0
3184;19;"No_especificado";"Huelva";"premium";"2021-11-16";"movil";62;6;6;6;0.6667;"playlist";16.67;5;"electronica";4.25
3185;17;"F";"Girona";"premium";"2019-06-14";"movil";20;10;10;10;0.8;"busqueda";20.0;6;"r&b";3.5
3186;31;"M";"Barcelona";"premium";"2019-06-02";"pc";41;6;6;6;0.6667;"recomendacion";16.67;6;"rock";4.5
3187;13;"M";"Almería";"free";"2020-10-24";"movil";29;9;9;9;0.5556;"busqueda";22.22;6;"rap";4.5
3188;33;"M";"Alicante";"premium";"2020-01-14";"movil";37;11;11;10;0.9091;"album";36.36;8;"rap";4.0
3189;24;"F";"Madrid";"premium";"2020-02-05";"movil";54;5;5;5;0.8;"radio";60.0;4;"r&b";4.0
3190;42;"F";"Oviedo";"free";"2021-08-17";"movil";15;14;14;14;0.9286;"playlist";7.14;7;"clasica";3.5
3191;35;"No_especificado";"Madrid";"familiar";"2021-05-13";"movil";76;5;5;5;0.8;"recomendacion";20.0;4;"reggaeton";3.5
3192;38;"M";"Almería";"premium";"2023-05-08";"movil";45;11;11;11;0.8182;"playlist";18.18;7;"latin";2.5
