valoracion_id,usuario_id,cancion_id,puntuacion,fecha,comentario_texto
7644,2692,1687,5,2022-07-25,Me encanta
7645,4103,178,1,2023-02-28,Excelente artista
7646,589,527,3,2024-09-13,
7647,2739,1094,4,2022-07-17,
7648,1573,369,3,2024-08-16,
7649,4698,552,4,2023-02-20,¡Buena canción!
7650,4933,143,4,2024-07-20,Podría mejorar
7651,4497,1319,3,2022-12-29,
7652,3687,86,2,2023-12-16,Poco original
7653,3606,1625,3,2023-07-28,Gran descubrimiento
7654,3713,1058,5,2023-08-13,No me gusta
7655,3241,370,5,2024-03-17,Muy buena melodía
7656,1217,229,4,2023-08-16,
7657,3711,1643,3,2023-10-14,
7658,2923,1292,5,2022-07-22,Gran descubrimiento
7659,1909,504,3,2024-07-16,Me encanta
7660,61,690,2,2023-04-17,
7661,2220,21,5,2023-12-04,
7662,3177,1634,5,2023-09-06,Vale la pena escucharla
7663,1997,101,4,2024-07-07,
7664,819,19,4,2023-10-27,Mi favorita del álbum
7665,2160,1282,4,2024-10-31,
7666,4989,1888,5,2022-08-08,
7667,1743,814,2,2022-04-09,
7668,1162,1598,4,2023-03-10,Sensacional
7669,3883,1406,3,2022-06-21,Tema del verano
7670,2392,1876,3,2024-04-21,Obra maestra
7671,1298,667,5,2024-09-04,Quedaría mejor sin este verso
7672,2801,472,5,2022-09-06,No me gusta
7673,4961,645,5,2022-07-21,¡Buena canción!
7674,3349,1825,5,2023-01-05,
7675,1399,1047,1,2022-09-14,
7676,2687,1341,3,2023-01-14,No me gusta
7677,4166,698,4,2024-12-04,
7678,2557,312,5,2023-11-01,
7679,3606,79,4,2022-08-18,
7680,1449,626,4,2024-07-20,Repetida en la radio
7681,2782,1306,4,2024-03-29,Muy buena melodía
7682,3157,285,4,2024-06-30,
7683,700,220,2,2023-08-11,
7684,1615,1760,4,2024-08-05,
7685,1313,1135,3,2023-02-02,Increíble
7686,2592,665,5,2022-03-23,
7687,1908,1518,4,2022-08-05,¡Buena canción!
7688,4395,481,4,2023-11-13,Me encanta
7689,773,871,4,2022-10-02,
7690,2304,1779,3,2022-12-12,Excelente artista
7691,3741,801,3,2023-03-25,
7692,4046,975,1,2024-07-29,
7693,160,499,5,2024-07-16,Increíble
7694,2614,508,4,2024-03-01,Bailazo
7695,1807,168,5,2022-11-14,
7696,2310,319,5,2023-07-19,Excelente artista
7697,2288,1422,4,2023-01-06,Mi favorita del álbum
7698,3325,1941,3,2022-04-05,¡Buena canción!
7699,4887,778,5,2024-10-15,Vale la pena escucharla
7700,460,1934,3,2024-07-26,
7701,1031,585,3,2022-09-30,
7702,1861,1925,5,2024-06-19,Podría mejorar
7703,2862,628,5,2024-05-06,
7704,1727,1565,5,2023-09-19,Gran descubrimiento
7705,4531,897,1,2024-11-22,
7706,1431,1672,1,2024-05-26,
7707,3670,1013,5,2023-01-25,
7708,4855,1055,4,2024-07-18,Sensacional
7709,939,1464,4,2022-02-23,
7710,3229,53,5,2024-12-16,
7711,1618,596,5,2023-05-23,
7712,163,164,5,2022-02-26,Gran descubrimiento
7713,3548,616,3,2023-08-19,¡Buena canción!
7714,2260,1374,4,2024-10-17,Mi favorita del álbum
7715,3296,569,4,2024-07-16,
7716,3501,774,4,2023-10-29,Poco original
7717,3810,1348,3,2024-02-06,
7718,3865,1092,3,2024-11-19,Bailazo
7719,3866,779,4,2022-03-17,
7720,1357,538,4,2024-10-25,
7721,3720,1989,4,2022-05-22,
7722,3648,604,5,2023-07-05,Increíble
7723,465,1382,3,2022-10-14,
7724,4099,459,5,2024-09-25,¡Buena canción!
7725,1576,560,5,2024-12-20,Subidón total
7726,4878,2,5,2022-05-27,Sensacional
7727,3526,473,5,2024-08-10,¡Buena canción!
7728,1589,1805,5,2024-12-04,Increíble
7729,1329,41,4,2022-09-03,
7730,1021,548,4,2023-03-29,Subidón total
7731,4576,460,4,2024-02-29,
7732,473,664,2,2022-07-15,
7733,787,874,5,2024-08-17,
7734,3531,1885,5,2022-11-08,
7735,3063,285,5,2024-12-27,Imprescindible
7736,3882,112,3,2022-04-20,
7737,3014,434,5,2022-07-01,Quedaría mejor sin este verso
7738,1148,10,2,2024-05-30,Subidón total
7739,668,947,3,2023-02-21,
7740,3427,1365,5,2023-10-05,Increíble
7741,3300,4,5,2024-07-09,
7742,873,648,2,2023-07-22,
7743,364,1251,5,2022-06-26,
7744,4539,1486,4,2022-07-10,
7745,3439,471,4,2022-08-10,Mi favorita del álbum
7746,298,390,2,2023-11-25,
7747,1534,777,4,2022-10-18,Quedaría mejor sin este verso
7748,4397,51,3,2023-05-24,
7749,4686,166,5,2022-06-16,Me encanta
7750,2202,1737,4,2023-12-30,
7751,3209,626,5,2023-05-29,
7752,155,1461,4,2024-10-15,Sensacional
7753,2107,997,5,2023-12-28,
7754,2123,492,2,2022-10-27,Repetida en la radio
7755,2279,1158,4,2024-08-21,
7756,4576,789,5,2024-12-17,Me encanta
7757,4469,1265,5,2024-04-10,
7758,1496,1555,1,2024-07-09,
7759,4838,1279,2,2023-01-09,
7760,1983,178,3,2023-12-17,
7761,954,1174,5,2023-02-02,Sensacional
7762,2587,1496,5,2022-04-12,
7763,1503,474,2,2022-12-18,
7764,3893,550,5,2024-04-25,Poco original
7765,3803,1185,2,2024-02-09,Obra maestra
7766,3326,1242,3,2023-10-20,
7767,1549,1279,5,2023-04-20,Increíble
7768,4816,1256,1,2022-11-27,Quedaría mejor sin este verso
7769,1723,1087,3,2023-07-13,Mi favorita del álbum
7770,1046,305,4,2024-03-05,Perfecto para el gym
7771,4426,224,4,2022-09-12,
7772,2649,201,4,2023-08-16,Bailazo
7773,100,657,4,2023-08-05,
7774,1051,716,5,2023-01-23,Me encanta
7775,3910,1928,1,2023-03-11,Subidón total
7776,740,414,3,2024-03-29,Increíble
7777,1028,814,2,2022-01-04,
7778,3645,1185,5,2023-03-27,Mi favorita del álbum
7779,2178,1588,5,2023-10-18,Muy buena melodía
7780,2274,519,4,2024-06-16,Gran descubrimiento
7781,4084,1865,3,2023-01-03,
7782,206,721,3,2022-04-06,Bailazo
7783,1926,1388,1,2024-02-09,Repetida en la radio
7784,1726,916,3,2023-10-03,
7785,2168,768,3,2022-03-20,Increíble
7786,4020,200,4,2023-09-01,Bailazo
7787,4046,3,5,2023-08-08,Increíble
7788,4958,1609,5,2022-11-30,
7789,67,602,4,2022-05-02,Tema del verano
7790,2270,1131,4,2022-10-08,Bailazo
7791,2015,1057,2,2022-01-14,Sensacional
7792,2252,1054,5,2022-09-15,
7793,1924,904,4,2023-10-30,Me encanta
7794,2119,1620,1,2022-02-13,Perfecto para el gym
7795,3599,1054,2,2022-11-15,
7796,4536,1757,5,2022-07-01,
7797,772,1011,5,2022-09-16,¡Buena canción!
7798,714,559,4,2022-05-01,¡Buena canción!
7799,3649,253,5,2023-05-03,
7800,3666,770,5,2023-10-31,Vale la pena escucharla
7801,4019,1974,1,2022-06-22,
7802,778,1659,3,2023-12-11,Me encanta
7803,328,1338,5,2023-08-04,Increíble
7804,705,464,5,2024-03-26,
7805,2722,1910,5,2022-02-06,Muy buena melodía
7806,1517,112,5,2023-07-30,Me encanta
7807,917,1997,2,2023-06-22,Mi favorita del álbum
7808,225,1679,3,2023-11-01,¡Buena canción!
7809,1302,602,2,2022-01-11,Quedaría mejor sin este verso
7810,740,1170,2,2023-05-25,
7811,2315,902,3,2022-09-03,Poco original
7812,2504,250,5,2024-05-28,Tema del verano
7813,986,350,3,2023-10-30,Quedaría mejor sin este verso
7814,4946,1568,4,2024-11-09,
7815,4854,1283,5,2024-06-18,
7816,2232,694,4,2023-11-26,
7817,1456,605,4,2022-03-07,
7818,4982,1838,1,2022-09-05,
7819,3724,1981,4,2023-05-07,Gran descubrimiento
7820,1042,51,4,2022-09-07,Quedaría mejor sin este verso
7821,784,59,5,2024-04-27,Excelente artista
7822,4243,638,5,2023-04-13,
7823,4652,452,3,2022-10-04,Vale la pena escucharla
7824,1792,419,5,2024-11-14,Repetida en la radio
7825,1021,667,5,2024-03-12,Imprescindible
7826,4942,1220,3,2023-04-28,
7827,2541,114,5,2022-04-03,Imprescindible
7828,1974,443,4,2023-03-22,Sensacional
7829,659,469,5,2022-04-21,
7830,3596,8,3,2023-02-26,
7831,3230,675,4,2023-08-29,¡Buena canción!
7832,740,263,5,2023-11-25,Bailazo
7833,3909,1866,4,2023-11-27,Podría mejorar
7834,1824,274,4,2023-05-07,
7835,826,1608,2,2023-10-11,Quedaría mejor sin este verso
7836,4419,1587,5,2024-05-22,Perfecto para el gym
7837,749,1433,5,2024-06-16,Repetida en la radio
7838,1093,124,5,2022-08-24,¡Buena canción!
7839,2991,830,4,2024-11-08,¡Buena canción!
7840,1302,370,5,2024-08-09,Repetida en la radio
7841,3450,1406,2,2023-11-11,Mi favorita del álbum
7842,2138,1242,5,2024-03-30,
7843,4853,1264,4,2023-08-01,Quedaría mejor sin este verso
7844,903,1737,5,2023-11-19,
7845,3295,1657,4,2024-08-24,Mi favorita del álbum
7846,1350,203,4,2024-11-18,Repetida en la radio
7847,2799,1239,4,2023-10-15,Obra maestra
7848,3132,562,5,2022-12-13,
7849,3209,1036,4,2024-04-12,Quedaría mejor sin este verso
7850,1510,607,1,2024-05-25,¡Buena canción!
7851,3424,656,2,2022-06-20,
7852,156,731,4,2022-07-11,
7853,4327,1554,3,2024-10-18,
7854,551,1386,4,2024-04-08,
7855,4057,522,5,2023-09-20,Bailazo
7856,1632,1758,5,2023-05-30,Podría mejorar
7857,2974,241,5,2022-01-26,
7858,3240,1287,5,2023-04-10,Mi favorita del álbum
7859,2614,1592,3,2023-08-08,
7860,3330,602,5,2023-08-26,Muy buena melodía
7861,3681,831,4,2023-04-23,
7862,2164,853,5,2022-06-06,No me gusta
7863,3006,1243,1,2024-04-06,
7864,313,1112,5,2023-07-28,Gran descubrimiento
7865,2000,90,4,2023-05-09,Increíble
7866,2303,790,4,2023-09-15,Obra maestra
7867,2739,467,4,2022-02-16,
7868,1217,1573,2,2024-05-02,Excelente artista
7869,3682,936,4,2022-09-16,
7870,2801,1592,5,2022-07-02,Increíble
7871,4389,1254,2,2024-01-18,
7872,402,749,5,2022-03-25,¡Buena canción!
7873,3180,587,3,2024-08-13,Sensacional
7874,3950,1199,4,2024-01-27,¡Buena canción!
7875,3981,9,4,2022-04-29,
7876,1014,5,4,2024-12-27,Sensacional
7877,4786,102,2,2023-11-24,Increíble
7878,1177,213,4,2024-06-29,Tema del verano
7879,1688,228,4,2024-01-03,
7880,401,1995,4,2024-10-01,
7881,151,1284,3,2024-03-26,Me encanta
7882,1,809,5,2022-04-05,Bailazo
7883,3418,1357,2,2023-12-25,
7884,2034,1678,5,2024-09-21,Perfecto para el gym
7885,818,207,5,2022-05-13,
7886,1946,1996,4,2022-11-04,Quedaría mejor sin este verso
7887,3174,531,4,2023-08-14,Mi favorita del álbum
7888,2258,955,1,2023-03-27,Mi favorita del álbum
7889,2577,565,2,2024-06-29,Imprescindible
7890,4773,209,1,2024-12-01,Excelente artista
7891,3391,1953,3,2024-06-04,Quedaría mejor sin este verso
7892,4625,150,1,2024-10-20,Gran descubrimiento
7893,368,1809,2,2024-06-21,Poco original
7894,2549,1755,5,2022-11-18,
7895,3710,1326,4,2024-11-12,Perfecto para el gym
7896,2935,1127,3,2023-07-01,Excelente artista
7897,4866,397,3,2024-10-03,
7898,224,517,3,2022-12-13,Sensacional
7899,1259,1453,4,2023-02-23,Bailazo
7900,598,414,5,2023-12-24,Podría mejorar
7901,674,1989,5,2024-04-16,Podría mejorar
7902,4559,1854,4,2023-03-09,Quedaría mejor sin este verso
7903,132,1845,3,2024-04-04,
7904,1616,542,3,2023-12-20,Bailazo
7905,3476,866,4,2024-07-09,Vale la pena escucharla
7906,4807,1228,3,2022-03-27,Tema del verano
7907,3966,533,5,2024-06-29,
7908,3543,625,5,2022-08-07,Repetida en la radio
7909,1193,349,5,2023-04-18,Bailazo
7910,978,985,5,2024-07-29,
7911,944,1560,5,2022-03-18,
7912,4203,1197,4,2022-05-27,Repetida en la radio
7913,223,1156,5,2023-02-26,Podría mejorar
7914,200,1157,4,2022-05-14,
7915,1149,1198,1,2022-07-24,No me gusta
7916,4129,1315,4,2024-06-07,Subidón total
7917,3064,852,3,2024-12-29,Mi favorita del álbum
7918,369,1807,3,2024-03-10,
7919,924,188,5,2023-11-28,Me encanta
7920,1244,407,3,2023-07-07,Imprescindible
7921,4599,698,4,2022-10-24,Bailazo
7922,443,725,3,2022-04-12,Muy buena melodía
7923,2046,580,5,2024-07-26,
7924,1548,636,3,2024-12-05,Perfecto para el gym
7925,3101,1869,3,2023-07-23,Obra maestra
7926,3937,767,3,2024-03-16,
7927,4627,1141,4,2024-12-23,
7928,3557,802,3,2024-06-04,Sensacional
7929,4055,1779,4,2024-10-17,Excelente artista
7930,768,1601,3,2024-08-21,
7931,2643,1145,5,2024-08-26,
7932,1890,1627,4,2024-04-21,
7933,1973,1418,5,2022-08-15,
7934,3079,645,5,2024-07-10,Me encanta
7935,4523,188,1,2023-07-24,
7936,3180,1523,5,2022-03-23,
7937,2662,7,5,2023-06-11,¡Buena canción!
7938,2125,389,4,2022-01-13,
7939,3180,69,4,2024-09-11,Mi favorita del álbum
7940,1869,1533,4,2024-08-01,Vale la pena escucharla
7941,2886,386,2,2023-04-29,Imprescindible
7942,3399,253,5,2024-11-02,Increíble
7943,4274,738,5,2024-01-26,Subidón total
7944,4267,1634,5,2022-05-25,Sensacional
7945,2681,43,4,2023-09-30,Quedaría mejor sin este verso
7946,3672,1399,5,2023-10-16,Sensacional
7947,48,811,4,2024-11-13,Gran descubrimiento
7948,3654,975,5,2023-02-02,Bailazo
7949,4716,1361,5,2024-10-17,Muy buena melodía
7950,810,1355,5,2024-06-07,Subidón total
7951,2026,1295,1,2023-05-09,Subidón total
7952,3388,331,2,2023-01-03,Excelente artista
7953,1403,1387,2,2022-11-13,
7954,2556,1460,4,2022-04-27,Me encanta
7955,772,48,4,2022-01-08,Imprescindible
7956,861,812,4,2023-06-21,Tema del verano
7957,3346,1833,5,2022-01-19,
7958,4716,1557,2,2022-10-28,
7959,3063,32,5,2024-08-10,
7960,3856,763,5,2023-07-11,
7961,4006,1214,4,2022-06-18,Me encanta
7962,3522,1463,4,2024-08-21,
7963,2322,1439,4,2023-10-23,
7964,2275,1874,2,2023-03-22,
7965,1168,1821,4,2023-09-23,Obra maestra
7966,2743,163,4,2023-08-21,No me gusta
7967,4194,1417,4,2023-11-04,Mi favorita del álbum
7968,222,1987,4,2022-06-07,Mi favorita del álbum
7969,3637,1198,2,2024-06-15,Quedaría mejor sin este verso
7970,937,929,2,2023-01-21,Excelente artista
7971,1546,893,4,2023-11-11,
7972,1426,1401,4,2023-09-16,
7973,622,1573,3,2023-05-29,Vale la pena escucharla
7974,1347,829,3,2024-02-19,
7975,3965,1019,1,2024-08-18,
7976,2729,1999,5,2024-12-12,Increíble
7977,1019,548,5,2023-08-04,Quedaría mejor sin este verso
7978,1497,943,4,2022-05-06,Sensacional
7979,2726,1895,2,2024-06-23,
7980,1643,1139,5,2024-05-26,Gran descubrimiento
7981,3178,1549,4,2022-11-17,Quedaría mejor sin este verso
7982,335,1997,4,2024-01-18,Subidón total
7983,2326,82,2,2022-01-10,Perfecto para el gym
7984,324,1912,5,2024-09-22,
7985,4895,162,5,2022-10-23,
7986,231,817,5,2023-01-18,
7987,4318,482,4,2024-01-01,¡Buena canción!
7988,4724,1238,3,2024-07-30,
7989,4958,370,4,2022-04-30,
7990,4924,133,1,2023-01-28,Repetida en la radio
7991,82,125,3,2022-08-27,Muy buena melodía
7992,3409,1336,5,2022-05-03,Poco original
7993,4937,1969,5,2022-12-31,Muy buena melodía
7994,1964,1469,4,2024-08-22,
7995,316,1544,4,2023-05-17,
7996,4997,623,3,2022-01-25,
7997,2112,875,5,2024-05-02,Imprescindible
7998,1125,1953,4,2022-05-04,Sensacional
7999,4939,1879,5,2023-08-27,Quedaría mejor sin este verso
8000,227,644,5,2023-08-29,Muy buena melodía
8001,2316,1975,4,2023-02-21,
8002,2430,1741,3,2023-02-19,Increíble
8003,1571,1596,5,2023-06-25,
8004,673,1396,5,2023-03-08,Vale la pena escucharla
8005,3870,1598,5,2024-03-06,
8006,930,311,2,2022-10-06,Imprescindible
8007,863,227,1,2023-04-16,Bailazo
8008,240,793,3,2023-07-06,Muy buena melodía
8009,3486,869,4,2022-01-16,Gran descubrimiento
8010,4284,1324,3,2023-10-21,Me encanta
8011,2030,358,4,2024-10-30,
8012,3773,516,5,2022-03-12,
8013,541,1409,3,2022-07-03,Perfecto para el gym
8014,1627,436,5,2022-02-12,Podría mejorar
8015,3743,1242,5,2022-06-02,
8016,1456,157,4,2023-06-17,Subidón total
8017,3339,250,5,2022-08-23,Muy buena melodía
8018,2255,225,4,2023-12-10,
8019,1670,480,5,2023-08-02,
8020,1906,544,5,2023-01-03,No me gusta
8021,77,1458,5,2022-03-19,¡Buena canción!
8022,2004,489,5,2024-02-23,Muy buena melodía
8023,1855,477,2,2024-04-26,¡Buena canción!
8024,1647,815,5,2024-06-10,
8025,1030,1543,5,2024-04-18,Sensacional
8026,2489,301,5,2024-11-05,
8027,4322,619,4,2023-06-05,
8028,3595,248,2,2023-03-06,
8029,2017,870,5,2024-01-24,
8030,2566,418,5,2022-03-06,Gran descubrimiento
8031,964,97,5,2024-12-29,Repetida en la radio
8032,1822,886,4,2022-10-13,Mi favorita del álbum
8033,3298,1341,4,2023-01-21,Podría mejorar
8034,3141,1728,5,2023-04-30,
8035,4328,490,5,2023-09-09,Obra maestra
8036,3135,491,5,2023-10-25,Tema del verano
8037,4881,47,3,2023-09-23,
8038,3248,1153,4,2024-02-28,Tema del verano
8039,3359,366,3,2024-11-28,
8040,4865,953,4,2022-04-03,Obra maestra
8041,3970,583,3,2024-08-04,Me encanta
8042,2631,840,5,2022-05-27,
8043,8,1200,5,2022-12-29,Imprescindible
8044,1361,135,5,2023-07-03,Repetida en la radio
8045,3250,341,3,2024-01-24,
8046,3946,41,5,2023-03-24,Muy buena melodía
8047,2137,1194,5,2023-04-19,
8048,932,898,2,2023-04-13,Perfecto para el gym
8049,3155,24,4,2024-01-01,Quedaría mejor sin este verso
8050,918,251,4,2024-12-18,Poco original
8051,4587,970,1,2024-07-04,Obra maestra
8052,3672,172,5,2023-06-07,
8053,91,385,4,2023-04-13,Tema del verano
8054,3120,1241,5,2023-04-19,
8055,638,1430,3,2022-02-15,
8056,1966,823,4,2023-03-30,
8057,1300,1408,4,2024-08-17,Excelente artista
8058,1967,1842,5,2022-01-17,Bailazo
8059,2247,414,5,2022-06-12,Muy buena melodía
8060,4882,1179,4,2024-11-18,
8061,3698,1726,4,2023-05-31,
8062,147,101,2,2022-01-01,
8063,3988,1471,3,2023-04-18,Bailazo
8064,1925,1255,2,2024-07-21,Tema del verano
8065,4868,1653,3,2024-02-13,
8066,1752,1654,1,2023-08-05,
8067,1362,1849,4,2024-05-27,
8068,61,65,4,2024-04-11,Gran descubrimiento
8069,3499,1352,2,2024-04-28,
8070,45,144,3,2023-08-16,
8071,1508,629,5,2022-09-12,Tema del verano
8072,4475,10,5,2023-08-11,
8073,2918,488,4,2024-08-07,Perfecto para el gym
8074,1672,1430,5,2024-04-06,
8075,3275,1019,5,2022-03-15,No me gusta
8076,2916,222,5,2023-03-20,
8077,1252,1195,4,2022-09-29,Gran descubrimiento
8078,4522,935,5,2022-06-11,
8079,4464,1062,3,2023-07-06,Increíble
8080,384,1395,2,2022-05-07,Obra maestra
8081,3079,402,2,2024-09-02,
8082,2251,1308,5,2024-01-04,
8083,1006,1438,5,2024-07-16,
8084,209,1907,3,2024-07-31,
8085,1642,640,2,2024-08-07,Sensacional
8086,2187,1764,3,2024-02-28,Podría mejorar
8087,4942,1546,3,2024-07-11,
8088,4091,1878,5,2023-01-21,Sensacional
8089,672,243,1,2022-04-22,
8090,5000,1124,4,2024-07-01,
8091,976,1722,5,2022-02-27,
8092,1889,381,5,2022-07-24,Podría mejorar
8093,4204,1649,5,2023-02-27,
8094,2402,1244,5,2023-12-23,Perfecto para el gym
8095,3863,1902,2,2024-04-10,Tema del verano
8096,3293,602,2,2024-12-11,Subidón total
8097,4984,291,5,2023-10-03,Excelente artista
8098,1503,1245,1,2024-07-01,
8099,1291,1675,5,2024-12-02,
8100,3272,347,5,2024-02-26,Podría mejorar
8101,3078,961,5,2023-06-02,Subidón total
8102,417,1274,3,2022-06-13,
8103,813,1020,3,2022-05-20,
8104,3022,117,4,2023-11-10,
8105,2922,1946,5,2024-09-20,Imprescindible
8106,2862,1972,4,2023-05-04,Quedaría mejor sin este verso
8107,4521,1745,3,2024-11-18,Me encanta
8108,1613,1930,1,2023-08-06,
8109,4258,992,3,2024-01-18,No me gusta
8110,2896,1721,5,2023-06-20,
8111,3234,1703,5,2022-05-04,Increíble
8112,1955,1060,5,2024-07-28,¡Buena canción!
8113,3378,112,3,2022-12-18,Quedaría mejor sin este verso
8114,1930,884,3,2024-11-16,Me encanta
8115,3511,1876,2,2022-05-31,
8116,432,1085,4,2024-08-20,
8117,4616,1176,5,2023-08-26,Me encanta
8118,977,1842,4,2024-02-12,
8119,3762,946,5,2022-04-20,Vale la pena escucharla
8120,4624,1234,4,2023-08-11,
8121,3120,89,4,2023-03-01,
8122,4546,1325,3,2024-03-30,
8123,550,1010,4,2022-11-05,Sensacional
8124,3901,447,5,2024-02-03,Repetida en la radio
8125,246,1067,4,2023-04-23,Mi favorita del álbum
8126,1209,1002,5,2024-03-03,Vale la pena escucharla
8127,2896,58,5,2022-02-20,
8128,1720,1202,1,2023-12-03,Excelente artista
8129,1966,1278,4,2024-12-13,Podría mejorar
8130,4070,1490,3,2024-05-21,
8131,1555,254,4,2023-07-03,Obra maestra
8132,2762,492,4,2022-10-13,
8133,3754,787,4,2023-02-12,
8134,2406,462,2,2022-12-17,
8135,4928,1135,4,2022-09-04,Repetida en la radio
8136,4364,1523,5,2023-09-19,
8137,4452,1365,1,2022-01-05,Mi favorita del álbum
8138,2453,308,3,2024-07-21,
8139,3011,1939,4,2024-10-25,Subidón total
8140,1435,251,5,2022-03-02,Tema del verano
8141,896,1258,4,2024-05-13,Sensacional
8142,2421,1815,5,2023-12-21,
8143,2223,630,3,2022-11-17,
8144,269,353,5,2023-07-14,Repetida en la radio
8145,4619,1496,5,2023-05-19,Bailazo
8146,4393,78,4,2024-10-18,Increíble
8147,890,776,5,2022-03-28,¡Buena canción!
8148,1147,672,2,2023-11-20,
8149,4431,1171,5,2024-08-24,Tema del verano
8150,1495,1116,5,2024-12-20,Podría mejorar
8151,2253,1980,3,2024-07-12,No me gusta
8152,3041,1626,4,2023-08-26,Vale la pena escucharla
8153,1910,1660,5,2024-08-11,Repetida en la radio
8154,2857,551,4,2024-11-07,Excelente artista
8155,2558,993,4,2023-05-13,Increíble
8156,397,1179,2,2024-12-03,Quedaría mejor sin este verso
8157,65,1705,4,2024-08-05,
8158,3896,263,4,2023-05-24,
8159,86,193,5,2023-04-29,
8160,2345,1293,4,2022-10-03,Increíble
8161,2986,1295,5,2022-03-15,
8162,1269,849,4,2023-01-19,
8163,3214,37,3,2022-08-30,Gran descubrimiento
8164,635,1374,3,2022-11-09,
8165,1259,1256,5,2024-01-11,Perfecto para el gym
8166,1973,511,3,2024-04-12,
8167,2880,1575,2,2022-05-16,Obra maestra
8168,4537,1231,4,2022-11-04,No me gusta
8169,3561,1438,2,2024-06-15,
8170,4141,1916,5,2022-01-10,Increíble
8171,1060,1976,2,2024-08-28,
8172,824,1678,5,2024-09-28,
8173,3953,645,3,2022-01-09,Bailazo
8174,421,940,3,2022-07-21,
8175,497,1341,5,2023-10-30,Repetida en la radio
8176,2643,1472,5,2023-10-09,Excelente artista
8177,2514,1109,5,2023-10-18,
8178,3876,290,2,2023-09-07,Perfecto para el gym
8179,2179,563,5,2023-04-01,
8180,49,573,3,2024-05-28,Obra maestra
8181,2606,1918,5,2024-11-22,
8182,4404,740,3,2023-05-21,
8183,1697,1677,4,2024-02-26,
8184,2446,1706,3,2023-11-05,
8185,2987,713,5,2022-04-07,Poco original
8186,3383,733,5,2022-06-22,
8187,829,309,3,2024-07-22,
8188,3306,1433,4,2024-02-24,
8189,3169,1552,4,2022-08-04,Obra maestra
8190,2826,806,5,2022-08-26,
8191,1580,793,5,2022-06-21,Me encanta
8192,4896,1418,4,2024-04-11,Poco original
8193,2412,927,1,2024-10-30,
8194,388,541,5,2022-12-31,Quedaría mejor sin este verso
8195,2152,1846,5,2024-02-02,
8196,3970,1648,4,2022-10-13,Mi favorita del álbum
8197,96,1251,2,2022-10-13,Obra maestra
8198,4822,399,5,2023-01-23,
8199,4804,114,3,2023-07-12,Sensacional
8200,1963,881,4,2023-06-07,
8201,4444,1280,4,2023-04-30,¡Buena canción!
8202,2126,572,3,2023-07-02,Podría mejorar
8203,3643,453,5,2023-01-10,Increíble
8204,1522,336,5,2022-09-02,Obra maestra
8205,867,719,5,2024-05-27,Mi favorita del álbum
8206,4737,1860,2,2024-05-15,
8207,3572,647,4,2024-12-25,Me encanta
8208,4669,1578,5,2023-07-19,
8209,530,332,4,2024-01-20,Gran descubrimiento
8210,4391,1916,3,2023-05-29,
8211,3355,368,4,2024-04-05,
8212,2511,1230,5,2023-01-22,Tema del verano
8213,2153,1152,1,2023-04-15,
8214,3642,30,3,2023-06-02,Muy buena melodía
8215,4123,1462,4,2024-12-03,Increíble
8216,192,16,4,2022-12-03,Podría mejorar
8217,1415,1859,5,2022-01-10,
8218,1211,1138,2,2024-01-31,Quedaría mejor sin este verso
8219,16,126,4,2022-09-14,Mi favorita del álbum
