id,playlist_id,cancion_id,posicion,fecha_agregada
4780,488,260,40,2023-03-14
4781,402,771,60,2024-08-10
4782,170,185,55,2021-12-23
4783,197,381,71,2024-01-11
4784,289,572,180,2022-07-01
4785,51,864,112,2024-05-17
4786,194,1317,64,2024-07-20
4787,205,1137,163,2021-05-29
4788,460,1317,79,2022-06-16
4789,85,733,19,2022-05-24
4790,389,1051,147,2022-06-16
4791,85,1868,128,2023-02-14
4792,76,295,150,2024-04-25
4793,245,1193,91,2023-06-05
4794,155,1238,110,2022-12-22
4795,331,1763,46,2021-12-28
4796,307,1923,82,2023-03-31
4797,277,1564,98,2022-06-29
4798,384,395,143,2021-08-24
4799,400,1961,33,2022-03-24
4800,213,1122,163,2021-11-24
4801,441,1228,47,2022-07-07
4802,218,1243,7,2021-09-03
4803,225,1213,18,2023-04-08
4804,441,1416,107,2022-01-08
4805,483,208,114,2022-07-08
4806,34,484,103,2023-03-27
4807,127,1088,51,2023-07-30
4808,14,1328,174,2023-01-02
4809,97,1196,90,2024-12-04
4810,184,1378,149,2024-02-10
4811,174,52,170,2023-03-16
4812,452,294,61,2023-03-06
4813,43,1300,78,2021-10-31
4814,16,1191,141,2024-01-15
4815,196,576,101,2024-01-14
4816,257,262,52,2023-05-19
4817,452,156,69,2023-12-24
4818,189,1875,23,2022-03-09
4819,45,892,161,2022-05-20
4820,241,635,158,2022-07-07
4821,173,542,36,2023-01-09
4822,299,77,68,2021-08-05
4823,418,432,142,2024-02-22
4824,455,1049,21,2023-10-26
4825,23,505,163,2022-08-21
4826,333,1488,26,2022-02-17
4827,231,1607,79,2023-04-28
4828,318,1949,155,2022-11-16
4829,201,1306,97,2023-01-30
4830,334,1077,57,2021-11-16
4831,60,507,87,2021-12-02
4832,248,420,96,2023-11-03
4833,155,1387,104,2022-07-16
4834,232,913,137,2023-09-07
4835,386,688,137,2023-08-14
4836,360,1602,103,2022-01-22
4837,28,846,38,2022-10-02
4838,260,728,44,2021-10-20
4839,223,849,190,2024-02-20
4840,489,978,32,2024-07-08
4841,463,720,187,2023-06-28
4842,176,197,145,2021-11-14
4843,107,966,160,2023-12-12
4844,379,1285,118,2023-10-28
4845,283,1374,30,2021-06-21
4846,148,1098,9,2023-03-15
4847,229,915,181,2024-04-28
4848,42,473,91,2023-02-14
4849,244,1687,104,2022-05-26
4850,91,117,84,2021-07-14
4851,135,1342,149,2022-04-10
4852,484,153,143,2022-02-10
4853,325,374,70,2023-06-23
4854,376,1554,153,2022-01-22
4855,231,1096,129,2022-11-07
4856,324,1987,28,2024-09-22
4857,253,1244,100,2023-04-05
4858,173,1664,164,2022-08-11
4859,132,80,11,2023-10-28
4860,71,276,105,2024-07-23
4861,258,1326,124,2023-04-24
4862,43,1480,17,2021-10-29
4863,484,1018,137,2021-11-15
4864,444,1818,198,2021-08-08
4865,306,1340,8,2022-04-20
4866,168,1411,91,2023-01-16
4867,234,45,126,2022-08-05
4868,158,1259,36,2021-12-20
4869,446,1530,184,2024-09-10
4870,436,1706,187,2023-07-26
4871,353,1875,75,2024-07-22
4872,499,1096,111,2024-05-20
4873,275,1550,10,2023-02-17
4874,261,1185,46,2021-09-17
4875,426,728,174,2022-06-18
4876,465,1863,63,2024-01-18
4877,267,686,31,2022-08-30
4878,39,995,32,2022-04-12
4879,214,39,156,2024-02-19
4880,241,1985,144,2022-07-23
4881,20,1390,60,2022-05-02
4882,418,305,98,2023-11-25
4883,15,20,124,2024-01-31
4884,172,982,78,2022-07-20
4885,325,978,116,2023-03-27
4886,162,947,186,2022-06-27
4887,271,615,154,2021-08-16
4888,162,1654,196,2022-04-16
4889,451,1936,166,2022-11-08
4890,304,1359,7,2022-06-19
4891,457,47,177,2022-07-12
4892,407,1400,40,2024-09-26
4893,246,1728,142,2022-10-01
4894,223,406,150,2023-11-09
4895,312,1365,47,2023-11-27
4896,236,655,120,2021-11-20
4897,161,211,117,2023-10-20
4898,475,853,1,2024-05-19
4899,29,1875,121,2024-03-31
4900,277,905,150,2022-08-03
4901,179,882,121,2023-12-17
4902,61,197,64,2022-03-06
4903,411,6,36,2024-01-02
4904,26,1371,109,2023-11-11
4905,453,1882,95,2023-04-05
4906,403,198,1,2023-01-29
4907,43,1800,72,2022-08-24
4908,336,1508,104,2022-12-15
4909,64,1578,101,2023-12-20
4910,297,1116,14,2023-05-08
4911,194,1629,138,2024-01-08
4912,66,1418,31,2023-07-27
4913,365,86,109,2024-07-04
4914,125,1427,123,2024-03-22
4915,291,345,65,2022-08-17
4916,466,645,134,2024-03-07
4917,307,1998,32,2022-10-18
4918,127,1562,65,2023-01-27
4919,148,529,127,2023-06-10
4920,368,1056,94,2023-09-03
4921,254,790,184,2023-12-18
4922,294,938,104,2023-10-07
4923,495,1940,198,2024-04-25
4924,356,850,146,2023-03-17
4925,158,1690,33,2021-10-07
4926,413,1181,140,2021-06-01
4927,348,1095,73,2021-07-28
4928,369,493,161,2024-03-04
4929,117,1205,170,2022-03-27
4930,151,280,172,2023-06-18
4931,38,1977,66,2022-08-18
4932,218,1711,48,2021-12-11
4933,500,1605,88,2022-05-19
4934,83,1925,12,2023-05-24
4935,383,1013,109,2024-04-27
4936,214,1422,54,2023-05-18
4937,433,209,142,2023-11-01
4938,222,1765,130,2023-08-06
4939,346,245,2,2022-04-04
4940,85,1842,65,2022-07-26
4941,259,791,14,2024-03-14
4942,263,856,89,2021-10-18
4943,380,458,196,2023-06-18
4944,495,870,168,2023-12-26
4945,33,285,62,2022-12-30
4946,112,1607,12,2023-01-30
4947,90,1273,67,2021-10-21
4948,282,1679,170,2023-01-04
4949,40,1104,91,2022-05-13
4950,264,1377,137,2024-03-16
4951,108,1244,71,2024-01-16
4952,86,1063,85,2022-07-30
4953,388,1349,77,2023-03-21
4954,411,769,65,2023-10-20
4955,486,86,152,2024-03-18
4956,62,1509,160,2022-08-21
4957,82,1641,131,2023-05-06
4958,348,471,181,2022-01-08
4959,393,39,62,2022-02-07
4960,283,1707,197,2022-05-08
4961,335,1887,194,2021-01-14
4962,153,505,12,2022-04-30
4963,252,369,131,2022-06-29
4964,162,1685,84,2022-05-29
4965,179,1016,88,2024-05-01
4966,187,1994,57,2021-12-28
4967,57,1641,13,2021-11-13
4968,402,535,172,2023-10-24
4969,483,1884,53,2023-04-24
4970,31,1537,109,2024-01-21
4971,489,531,39,2023-10-03
4972,245,1881,188,2022-10-13
4973,31,25,26,2024-07-27
4974,342,1468,145,2021-06-02
4975,364,425,84,2021-08-23
4976,408,1685,154,2022-10-22
4977,413,1696,114,2022-02-14
4978,245,1068,107,2023-04-30
4979,242,589,108,2022-04-05
4980,363,1694,191,2023-09-10
4981,122,646,85,2022-09-15
4982,221,161,22,2021-11-11
4983,185,93,155,2023-12-14
4984,197,640,70,2023-02-13
4985,198,244,158,2024-11-16
4986,303,593,165,2022-01-24
4987,378,748,35,2023-09-18
4988,481,1177,29,2021-11-29
4989,138,594,198,2023-05-03
4990,155,1966,78,2022-08-20
4991,299,810,47,2022-01-29
4992,230,1014,75,2023-02-12
4993,198,75,118,2024-03-17
4994,150,1936,115,2022-02-23
4995,458,478,173,2022-03-09
4996,104,1887,67,2023-09-10
4997,306,1800,119,2021-08-12
4998,72,1746,86,2021-09-14
4999,180,1923,169,2021-07-19
5000,131,279,108,2023-02-04
5001,250,1164,175,2021-10-28
5002,78,81,78,2022-08-03
5003,344,1373,42,2023-12-30
5004,115,1977,133,2021-02-22
5005,217,1637,147,2023-10-20
5006,414,1577,80,2024-05-17
5007,176,1321,148,2022-07-27
5008,54,786,182,2022-07-05
5009,390,324,171,2023-07-20
5010,441,1235,168,2022-02-12
5011,195,1535,9,2024-03-31
5012,235,1919,161,2023-05-21
5013,288,1117,2,2023-03-11
5014,321,90,59,2023-05-25
5015,69,1971,103,2024-12-11
5016,296,142,123,2023-09-13
5017,428,1862,79,2023-08-21
5018,74,830,30,2024-05-18
5019,336,1522,85,2022-07-28
5020,444,1600,191,2022-01-06
5021,208,955,10,2023-09-22
5022,361,316,78,2022-07-17
5023,312,1125,21,2024-05-21
5024,144,9,101,2023-11-23
5025,419,313,139,2022-09-16
5026,79,1982,95,2021-09-02
5027,291,222,15,2022-11-21
5028,163,704,108,2023-12-27
5029,480,1002,133,2023-05-05
5030,137,227,189,2022-11-09
5031,104,745,53,2022-11-30
5032,301,398,50,2022-09-29
5033,422,1890,61,2023-04-03
5034,301,1158,49,2022-08-08
5035,74,687,146,2024-05-04
5036,257,1288,134,2023-04-06
5037,126,536,132,2021-11-22
5038,494,1238,116,2024-05-06
5039,380,551,136,2022-12-24
5040,299,652,65,2022-07-20
5041,342,1819,175,2022-03-03
5042,42,747,109,2022-11-07
5043,126,1713,97,2022-08-12
5044,322,446,33,2024-11-22
5045,109,1911,111,2023-11-16
5046,164,1077,33,2021-08-21
5047,473,114,15,2022-09-08
5048,186,905,80,2023-05-17
5049,99,1753,188,2023-08-17
5050,293,497,36,2024-01-09
5051,260,671,79,2022-05-08
5052,216,1177,111,2023-03-04
5053,486,1550,163,2024-09-16
5054,273,44,55,2023-05-05
5055,210,1140,138,2023-05-09
5056,391,1949,134,2023-08-01
5057,453,1071,170,2023-05-31
5058,367,1031,37,2023-12-08
5059,129,1597,72,2022-03-08
5060,149,10,120,2024-07-03
5061,224,1063,1,2023-04-10
5062,271,502,194,2021-07-31
5063,175,1898,134,2021-12-22
5064,481,849,99,2022-02-02
5065,420,90,50,2023-07-16
5066,336,957,185,2023-02-06
5067,299,434,170,2022-03-07
5068,415,353,105,2024-01-23
5069,420,1183,158,2023-07-07
5070,110,739,120,2022-11-06
5071,278,449,175,2022-12-08
5072,265,440,186,2023-08-10
5073,396,595,138,2022-05-06
5074,203,1376,70,2022-02-04
5075,205,985,187,2021-05-01
5076,327,286,67,2023-08-10
5077,242,1972,147,2021-06-07
5078,383,380,177,2023-10-06
5079,352,1901,73,2024-03-01
5080,227,83,192,2021-03-02
5081,134,180,134,2022-02-27
5082,498,1013,142,2024-05-15
5083,298,26,163,2022-11-11
5084,388,58,116,2022-12-06
5085,75,1041,78,2024-01-07
5086,240,1399,192,2023-09-25
5087,47,213,78,2021-03-24
5088,19,74,169,2024-02-20
5089,431,859,197,2024-03-18
5090,349,1266,107,2022-04-06
5091,178,829,87,2023-07-13
5092,392,31,186,2023-03-09
5093,434,1009,48,2024-07-07
5094,117,1881,69,2021-07-25
5095,32,1622,186,2023-03-10
5096,413,1159,165,2022-03-24
5097,186,87,121,2023-01-15
5098,228,1707,19,2024-01-27
5099,138,158,85,2023-09-15
5100,417,592,160,2022-12-07
5101,25,477,14,2023-03-18
5102,377,803,99,2022-01-19
5103,452,1780,99,2023-05-17
5104,499,709,38,2024-01-04
5105,116,119,133,2024-04-04
5106,413,1741,62,2022-02-13
5107,315,482,58,2022-04-27
5108,185,1435,63,2023-12-21
5109,312,1629,136,2023-12-03
5110,142,1680,165,2021-08-25
5111,108,620,20,2024-02-29
5112,22,198,156,2023-09-12
5113,255,962,179,2023-03-20
5114,122,1861,38,2022-02-28
5115,416,174,156,2023-01-10
5116,249,317,134,2023-06-27
5117,9,775,124,2024-03-27
5118,219,1019,161,2023-03-24
5119,258,677,129,2022-11-15
5120,109,1480,10,2024-07-03
5121,458,364,174,2022-03-13
5122,431,579,172,2023-10-01
5123,495,501,79,2024-10-03
5124,376,214,43,2022-03-14
5125,446,1926,125,2023-12-15
5126,335,369,162,2021-05-15
5127,274,1395,160,2021-07-24
5128,42,722,107,2023-02-18
5129,332,1024,56,2024-08-13
5130,348,1125,152,2021-09-23
5131,493,536,180,2024-09-21
5132,466,1674,139,2024-05-29
5133,150,351,21,2022-01-19
5134,178,1407,158,2023-06-22
5135,209,1539,191,2023-03-12
5136,243,918,139,2022-04-22
5137,257,1666,175,2022-08-07
5138,228,1978,147,2023-09-26
5139,215,143,170,2021-10-15
5140,215,1650,99,2021-09-21
5141,79,719,24,2021-11-15
5142,193,1609,132,2021-05-01
5143,157,1224,106,2022-12-11
5144,324,1271,51,2024-10-31
5145,308,1642,91,2022-01-28
5146,109,931,84,2023-09-18
5147,338,153,79,2021-06-15
5148,352,1699,183,2024-05-30
5149,4,1693,112,2023-07-31
5150,414,432,70,2024-06-10
5151,338,1096,194,2021-10-09
5152,174,786,164,2023-01-29
5153,333,1435,31,2021-10-09
5154,377,1904,33,2022-03-29
5155,159,475,110,2023-04-04
5156,295,608,184,2024-01-11
5157,227,1171,182,2021-11-23
5158,228,1141,42,2023-07-02
5159,10,180,198,2022-01-14
5160,355,1831,31,2022-11-27
5161,105,1257,112,2022-06-14
5162,167,762,23,2023-12-20
5163,212,1499,44,2022-02-10
5164,480,1045,32,2022-10-26
5165,458,1588,29,2022-09-16
5166,144,716,140,2024-02-05
5167,124,1406,157,2021-10-29
5168,311,1745,20,2022-08-16
5169,15,822,79,2024-02-17
5170,360,297,56,2022-05-01
5171,452,567,34,2023-06-02
5172,108,1790,141,2023-11-28
5173,185,981,158,2024-01-02
5174,11,1562,120,2021-12-16
5175,238,1603,68,2023-03-30
5176,68,815,109,2023-07-07
5177,226,910,199,2022-11-24
5178,235,1531,114,2022-09-23
5179,59,394,199,2021-06-12
5180,221,1165,192,2021-03-11
5181,486,1629,27,2024-02-07
5182,68,1236,187,2023-04-25
5183,73,903,94,2023-03-25
5184,408,1789,6,2022-04-07
5185,288,1963,140,2023-05-21
5186,242,1418,63,2022-01-13
5187,59,1477,57,2021-05-24
5188,425,813,148,2024-06-04
5189,215,604,166,2021-11-05
5190,187,1718,122,2021-12-03
5191,63,627,151,2024-03-27
5192,263,1275,193,2021-11-05
5193,170,94,62,2021-09-10
5194,130,922,107,2021-03-14
5195,468,1970,94,2024-01-19
5196,103,1929,51,2023-06-09
5197,374,1630,195,2024-04-04
5198,291,1586,162,2023-02-16
5199,60,1748,68,2022-08-17
5200,351,169,127,2022-09-03
5201,462,1990,124,2023-10-05
5202,81,610,137,2022-02-15
5203,377,1131,40,2022-08-04
5204,244,1388,190,2021-12-30
5205,116,674,119,2023-12-17
5206,390,1553,97,2023-07-31
5207,84,739,85,2021-12-01
5208,401,1198,20,2021-12-13
5209,414,141,195,2023-11-09
5210,92,1088,160,2022-03-03
5211,55,1681,171,2022-08-22
5212,466,1221,152,2024-01-09
5213,365,1533,185,2024-10-03
5214,105,1836,162,2022-05-30
5215,372,1465,111,2023-04-27
5216,370,730,14,2021-07-19
5217,62,1240,65,2022-05-20
5218,91,250,119,2022-01-12
5219,130,626,49,2021-05-22
5220,493,1721,15,2024-02-24
5221,137,294,45,2023-07-21
5222,476,264,68,2022-05-25
5223,36,1891,165,2023-12-29
5224,429,746,30,2023-05-28
5225,110,1548,74,2023-06-03
5226,317,123,171,2023-09-29
5227,222,89,50,2023-08-09
5228,147,74,145,2021-05-21
5229,213,536,28,2021-09-29
5230,287,1605,38,2024-03-09
5231,443,1714,11,2023-04-12
5232,116,172,142,2024-03-11
5233,403,374,197,2022-06-25
5234,400,1767,104,2021-12-18
5235,308,52,153,2022-02-18
5236,20,915,81,2021-10-25
5237,419,490,151,2023-06-20
5238,413,1201,17,2021-10-13
5239,216,726,147,2023-12-07
5240,426,1234,65,2021-10-18
5241,449,1318,125,2023-01-06
5242,32,391,76,2022-09-27
5243,8,699,116,2022-07-06
5244,469,1297,38,2021-10-04
5245,126,1237,39,2021-12-28
5246,469,793,175,2021-07-29
5247,330,323,137,2023-04-05
5248,335,1842,16,2021-01-13
5249,387,753,129,2023-04-04
5250,395,1633,200,2023-01-12
5251,423,1309,11,2022-09-20
5252,193,1642,173,2021-04-29
5253,386,386,134,2023-06-17
5254,470,667,183,2023-02-19
5255,72,359,178,2021-06-27
5256,64,254,150,2023-10-15
5257,61,873,187,2022-08-03
5258,376,396,149,2022-06-04
5259,331,202,99,2022-03-18
5260,254,1666,188,2023-06-13
5261,399,1979,132,2022-01-09
5262,473,1654,55,2022-09-04
5263,428,521,141,2023-06-22
5264,409,1769,190,2021-10-31
5265,263,1187,51,2021-11-29
5266,468,1573,156,2024-11-20
5267,249,1814,143,2023-10-10
5268,343,468,50,2023-10-11
5269,62,595,174,2022-05-05
5270,377,385,93,2022-05-23
5271,102,519,166,2022-05-19
5272,26,1645,63,2023-11-06
5273,223,1593,16,2023-12-18
5274,429,1079,199,2023-05-06
5275,168,1426,28,2023-05-31
5276,317,1104,69,2023-08-13
5277,158,804,149,2021-08-07
5278,365,864,66,2024-07-10
5279,47,1480,72,2021-06-18
5280,440,1429,116,2021-11-06
5281,449,1604,79,2022-08-10
5282,129,969,60,2021-11-20
5283,53,404,24,2022-03-13
5284,243,520,21,2022-01-19
5285,212,918,152,2022-05-25
5286,238,1050,92,2023-03-04
5287,39,1535,185,2022-03-04
5288,315,1734,64,2021-10-30
5289,330,298,198,2023-01-01
5290,302,1974,59,2022-05-02
5291,231,113,72,2023-01-24
5292,464,1997,152,2023-06-23
5293,134,1107,167,2021-07-14
5294,230,972,139,2023-05-07
5295,396,1893,51,2021-10-16
5296,208,1908,189,2023-09-04
5297,356,321,135,2023-08-31
5298,7,657,1,2022-02-14
5299,359,415,145,2021-08-11
5300,337,1373,194,2023-07-19
5301,264,1320,152,2023-12-20
5302,271,7,46,2021-12-29
5303,395,1096,66,2023-03-06
5304,496,1084,163,2021-11-27
5305,71,617,65,2024-07-10
5306,175,684,150,2021-10-06
5307,148,284,110,2023-05-03
5308,92,1276,79,2021-08-10
5309,335,1990,161,2021-10-26
5310,437,1417,102,2022-01-21
5311,279,1934,5,2022-05-11
5312,271,1347,132,2021-05-03
5313,142,232,82,2022-01-10
5314,257,44,155,2022-12-21
5315,238,1400,13,2024-01-03
5316,71,1522,76,2024-02-18
5317,227,956,119,2021-07-15
5318,328,502,82,2021-04-05
5319,493,186,20,2024-03-02
5320,139,751,110,2022-12-24
5321,472,1708,105,2024-05-20
5322,341,255,39,2023-04-08
5323,168,280,18,2023-04-23
5324,79,562,151,2022-01-06
5325,17,1937,169,2023-10-20
5326,440,1140,52,2022-05-12
5327,365,1928,144,2024-04-23
5328,30,714,53,2023-03-28
5329,189,659,105,2022-09-03
5330,195,1540,88,2024-02-17
5331,121,73,150,2023-11-12
5332,325,1789,86,2023-02-10
5333,309,1280,12,2021-12-09
5334,300,851,78,2021-09-12
5335,228,1151,33,2023-12-03
5336,53,1521,23,2021-08-22
5337,41,466,190,2023-11-22
5338,366,1672,148,2022-10-15
5339,194,352,39,2024-01-21
5340,160,1107,143,2021-03-28
5341,201,1982,15,2023-01-24
5342,396,860,200,2021-11-09
5343,189,327,38,2022-04-21
5344,358,120,135,2022-07-08
5345,127,625,149,2023-05-05
5346,394,166,4,2023-04-04
5347,92,459,183,2021-10-24
5348,395,1853,186,2023-03-07
5349,153,1771,119,2022-11-03
5350,255,1617,127,2022-12-14
5351,265,1682,117,2023-05-05
5352,393,1638,109,2022-04-12
5353,19,1099,148,2024-01-05
5354,110,41,135,2023-07-18
5355,131,151,161,2022-02-11
5356,112,1512,103,2023-04-06
5357,405,1263,172,2023-12-25
5358,106,1250,115,2022-06-17
5359,320,1806,164,2022-08-28
5360,287,1705,88,2024-01-06
5361,39,1410,26,2021-11-06
5362,202,742,65,2024-03-22
5363,152,181,23,2024-01-13
5364,251,1243,46,2023-05-22
5365,274,233,130,2021-08-15
5366,265,238,171,2023-10-28
5367,121,186,76,2023-12-08
5368,407,509,135,2024-07-05
5369,395,224,147,2023-06-02
5370,6,273,157,2021-12-17
5371,402,1837,33,2024-08-05
5372,248,1397,200,2023-11-22
5373,380,424,63,2023-07-21
5374,143,431,43,2023-01-31
5375,344,1608,103,2023-07-01
5376,119,1304,50,2023-03-15
5377,4,577,10,2023-02-18
5378,121,1271,154,2024-01-02
5379,445,1079,127,2022-07-11
5380,476,344,134,2022-01-22
5381,32,489,14,2023-01-25
5382,283,1072,163,2022-03-02
5383,481,1837,195,2021-10-11
5384,214,1053,85,2024-02-25
5385,469,1243,131,2021-12-11
5386,92,859,75,2021-10-24
5387,489,1279,143,2023-11-26
5388,290,1665,174,2023-01-14
5389,184,454,174,2024-02-27
5390,343,1431,103,2023-08-20
5391,224,1934,194,2023-01-17
5392,271,809,12,2021-11-17
5393,276,1298,93,2023-02-03
5394,11,1561,34,2021-06-30
5395,494,451,148,2024-05-11
5396,451,1082,198,2022-07-26
5397,177,1580,133,2023-02-02
5398,127,1718,137,2023-03-12
5399,340,340,115,2021-04-12
5400,46,560,78,2023-12-31
5401,3,1808,171,2022-10-31
5402,379,1061,139,2022-11-22
5403,233,1017,29,2022-06-19
5404,101,1029,61,2023-08-14
5405,305,1930,177,2023-10-26
5406,47,984,109,2021-02-24
5407,296,264,111,2023-05-15
5408,200,630,186,2021-06-17
5409,399,58,107,2022-02-28
5410,392,630,155,2023-02-18
5411,434,121,96,2024-07-25
5412,355,437,37,2023-04-06
5413,95,1913,46,2023-02-19
5414,25,1793,67,2022-07-06
5415,210,76,61,2023-06-18
5416,303,223,75,2022-05-31
5417,308,1202,148,2022-03-08
5418,403,1539,151,2023-04-17
5419,366,401,50,2022-08-14
5420,264,1337,130,2024-01-07
5421,467,1422,176,2022-11-12
5422,418,1661,86,2024-02-12
5423,5,863,148,2023-06-14
5424,187,815,117,2021-12-20
5425,20,396,159,2021-11-06
5426,355,1908,188,2022-11-15
5427,106,519,84,2022-04-22
5428,213,1431,87,2021-11-27
5429,101,1726,3,2024-01-28
5430,47,302,18,2022-01-04
5431,414,1546,140,2024-02-15
5432,39,1913,181,2022-09-11
5433,390,1226,88,2023-02-18
5434,366,482,124,2022-04-27
5435,370,1868,4,2021-03-15
5436,175,1536,20,2022-06-16
5437,107,1311,24,2024-01-09
5438,471,864,158,2023-03-16
5439,229,619,2,2024-08-14
5440,107,491,179,2024-01-20
5441,203,351,121,2022-03-15
5442,129,1807,92,2022-07-21
5443,88,415,137,2022-05-19
5444,77,147,188,2023-11-15
5445,500,196,137,2022-04-08
5446,400,1486,118,2022-05-17
5447,169,1957,113,2021-12-16
5448,329,157,179,2023-12-03
5449,139,732,70,2022-04-28
5450,339,1025,57,2024-08-13
5451,358,1782,54,2021-11-26
5452,182,1717,49,2021-12-13
5453,429,29,149,2023-06-17
5454,405,1345,120,2024-03-24
5455,404,690,14,2022-04-01
5456,229,1890,108,2024-08-25
5457,431,1701,112,2023-09-13
5458,413,747,184,2022-02-16
5459,420,1379,14,2023-06-10
5460,190,1999,170,2024-01-22
5461,93,1290,36,2023-07-15
5462,109,1935,85,2023-08-09
5463,66,822,100,2023-07-31
5464,326,1406,182,2022-03-22
5465,411,1134,127,2023-04-11
5466,4,916,123,2023-06-17
5467,414,1661,23,2024-02-09
5468,253,1985,50,2022-09-19
5469,258,143,160,2023-02-22
5470,383,1361,2,2023-07-30
5471,278,1030,148,2023-03-07
5472,28,428,30,2022-10-20
5473,86,1866,92,2022-05-12
5474,10,1533,160,2022-01-30
5475,344,273,179,2023-07-29
5476,261,570,177,2022-08-24
5477,318,316,142,2022-06-24
5478,183,298,136,2022-10-23
5479,460,1851,9,2022-12-04
5480,71,1714,11,2024-06-24
5481,326,150,7,2022-07-10
5482,194,1932,157,2024-09-07
5483,80,1962,2,2024-11-02
5484,248,958,79,2023-11-15
5485,424,1131,18,2023-03-20
5486,337,493,136,2023-06-19
5487,500,1468,106,2022-02-21
5488,71,1421,184,2024-11-02
5489,470,1912,93,2023-07-11
5490,87,525,13,2021-12-23
5491,155,703,60,2022-04-20
5492,445,1101,148,2022-10-28
5493,482,1945,22,2022-03-31
5494,479,1894,180,2022-08-10
5495,396,1543,142,2022-05-01
5496,294,1172,187,2023-08-07
5497,459,1029,184,2023-05-02
5498,176,33,80,2022-03-03
5499,212,900,48,2022-08-13
5500,196,1715,185,2023-11-17
5501,281,1887,4,2023-10-14
5502,106,262,96,2022-04-24
5503,492,340,18,2022-09-20
5504,38,1741,192,2022-04-13
5505,429,179,187,2023-11-25
5506,188,1380,12,2021-07-25
5507,335,1402,79,2021-07-04
5508,18,85,178,2024-03-05
5509,314,1505,178,2023-11-16
5510,38,1145,174,2022-07-10
5511,86,716,86,2022-04-26
5512,355,403,33,2023-05-30
5513,180,1989,56,2021-07-15
5514,54,1088,99,2022-11-27
5515,315,1407,186,2022-01-05
5516,45,812,46,2023-03-04
5517,149,1218,87,2024-07-19
5518,72,910,175,2021-12-23
5519,97,855,109,2024-10-09
5520,377,941,140,2021-10-12
5521,338,897,19,2021-11-17
5522,304,1786,175,2022-09-19
5523,489,108,63,2023-08-10
5524,201,351,65,2022-12-22
5525,383,1313,37,2024-01-06
5526,246,180,140,2022-08-06
5527,342,1608,100,2021-12-20
5528,336,1399,31,2022-11-06
5529,116,390,195,2023-09-05
5530,88,347,146,2023-03-04
5531,8,1205,125,2022-03-29
5532,79,1317,98,2021-07-07
5533,377,1604,192,2022-08-15
5534,117,1265,148,2021-05-20
5535,457,1045,185,2022-06-26
5536,272,1240,72,2021-10-14
5537,171,1471,199,2021-12-05
5538,244,1154,138,2022-08-14
5539,500,376,200,2022-01-26
5540,76,1300,139,2024-07-19
5541,261,274,39,2021-11-05
5542,499,442,192,2024-03-05
5543,405,1479,1,2023-04-25
5544,389,649,30,2022-10-30
5545,448,18,196,2023-11-25
5546,215,1885,151,2021-03-12
5547,72,839,71,2021-11-17
5548,352,1088,107,2023-08-30
5549,138,541,149,2023-05-15
5550,373,1494,99,2023-05-17
5551,498,1631,189,2024-08-25
5552,306,1829,199,2021-10-12
5553,422,747,70,2023-07-01
5554,120,1156,16,2022-11-04
5555,388,679,22,2022-12-03
5556,360,1800,170,2022-07-03
